GO.ID,Term,Annotated,Significant,Expected,Rank in elim_fisher,weight_fisher,elim_fisher,weight01_fisher,genes
GO:0016788,"hydrolase activity, acting on ester bond...",1059,26,20.69,18,0.73659,0.13978,1.00000,Misin02G324200.v7.1|Misin02G413800.v7.1|Misin03G037900.v7.1|Misin03G141800.v7.1|Misin03G353100.v7.1|Misin04G162500.v7.1|Misin05G176900.v7.1|Misin05G230100.v7.1|Misin05G340800.v7.1|Misin06G025600.v7.1|Misin06G068800.v7.1|Misin06G120800.v7.1|Misin06G174200.v7.1|Misin09G174200.v7.1|Misin11G005800.v7.1|Misin11G016000.v7.1|Misin11G206700.v7.1|Misin13G095200.v7.1|Misin14G045600.v7.1|Misin16G215000.v7.1|Misin17G036900.v7.1|Misin18G206400.v7.1|Misin19G145700.v7.1|Misin19G206600.v7.1|MisinT236600.v7.1|MisinT404900.v7.1
GO:0003676,nucleic acid binding,5315,123,103.85,41,0.74161,0.72363,1.00000,Misin01G019700.v7.1|Misin01G020900.v7.1|Misin01G050800.v7.1|Misin01G057700.v7.1|Misin01G145000.v7.1|Misin01G172600.v7.1|Misin01G190300.v7.1|Misin01G204900.v7.1|Misin01G206300.v7.1|Misin01G250700.v7.1|Misin01G262000.v7.1|Misin01G353300.v7.1|Misin01G367800.v7.1|Misin01G373700.v7.1|Misin01G406200.v7.1|Misin01G503400.v7.1|Misin01G505300.v7.1|Misin02G001600.v7.1|Misin02G002400.v7.1|Misin02G019200.v7.1|Misin02G022300.v7.1|Misin02G061700.v7.1|Misin02G111700.v7.1|Misin02G115400.v7.1|Misin02G163800.v7.1|Misin02G190600.v7.1|Misin02G192100.v7.1|Misin02G210700.v7.1|Misin02G351600.v7.1|Misin02G363800.v7.1|Misin02G364900.v7.1|Misin02G465500.v7.1|Misin02G471700.v7.1|Misin02G497500.v7.1|Misin03G037900.v7.1|Misin03G054900.v7.1|Misin03G231800.v7.1|Misin03G288500.v7.1|Misin03G353100.v7.1|Misin04G031800.v7.1|Misin04G229900.v7.1|Misin04G264500.v7.1|Misin04G384500.v7.1|Misin04G398900.v7.1|Misin04G404300.v7.1|Misin05G030000.v7.1|Misin05G091800.v7.1|Misin05G220900.v7.1|Misin05G228300.v7.1|Misin05G245900.v7.1|Misin05G266700.v7.1|Misin05G324100.v7.1|Misin06G011200.v7.1|Misin06G025600.v7.1|Misin06G031200.v7.1|Misin06G153500.v7.1|Misin06G157100.v7.1|Misin06G200900.v7.1|Misin06G215500.v7.1|Misin06G257300.v7.1|Misin06G325600.v7.1|Misin06G407300.v7.1|Misin07G012000.v7.1|Misin07G068200.v7.1|Misin07G068300.v7.1|Misin07G106000.v7.1|Misin07G112200.v7.1|Misin07G229800.v7.1|Misin07G236400.v7.1|Misin07G240100.v7.1|Misin07G346800.v7.1|Misin07G478900.v7.1|Misin08G008900.v7.1|Misin08G053500.v7.1|Misin08G068100.v7.1|Misin08G100000.v7.1|Misin08G158500.v7.1|Misin08G225200.v7.1|Misin08G266500.v7.1|Misin08G273100.v7.1|Misin08G324500.v7.1|Misin09G114000.v7.1|Misin09G165700.v7.1|Misin09G174200.v7.1|Misin10G010300.v7.1|Misin10G131600.v7.1|Misin11G099600.v7.1|Misin11G159500.v7.1|Misin11G267500.v7.1|Misin12G062400.v7.1|Misin12G133100.v7.1|Misin12G192100.v7.1|Misin12G282800.v7.1|Misin13G166200.v7.1|Misin13G172600.v7.1|Misin14G043800.v7.1|Misin14G059900.v7.1|Misin14G126300.v7.1|Misin14G126900.v7.1|Misin15G074500.v7.1|Misin15G111100.v7.1|Misin15G161500.v7.1|Misin16G079200.v7.1|Misin16G127700.v7.1|Misin17G122200.v7.1|Misin17G127600.v7.1|Misin18G035800.v7.1|Misin18G036500.v7.1|Misin18G060600.v7.1|Misin18G114300.v7.1|Misin18G163500.v7.1|Misin18G214100.v7.1|Misin19G021900.v7.1|Misin19G033400.v7.1|Misin19G192800.v7.1|MisinT171100.v7.1|MisinT178900.v7.1|MisinT195800.v7.1|MisinT243400.v7.1|MisinT355700.v7.1|MisinT404900.v7.1|MisinT480700.v7.1|MisinT504500.v7.1
GO:0004518,nuclease activity,451,7,8.81,42,0.78005,0.78005,0.78005,Misin03G037900.v7.1|Misin03G353100.v7.1|Misin06G025600.v7.1|Misin06G068800.v7.1|Misin09G174200.v7.1|MisinT236600.v7.1|MisinT404900.v7.1
GO:0008233,peptidase activity,1585,27,30.97,43,0.79466,0.79466,0.79466,Misin01G053900.v7.1|Misin01G094900.v7.1|Misin01G354700.v7.1|Misin01G381900.v7.1|Misin02G336700.v7.1|Misin02G368100.v7.1|Misin03G231800.v7.1|Misin04G253900.v7.1|Misin04G264500.v7.1|Misin04G404300.v7.1|Misin05G411600.v7.1|Misin06G048400.v7.1|Misin07G229600.v7.1|Misin07G512100.v7.1|Misin08G265000.v7.1|Misin08G308200.v7.1|Misin10G102300.v7.1|Misin12G062400.v7.1|Misin12G163900.v7.1|Misin14G059900.v7.1|Misin16G053600.v7.1|Misin17G013600.v7.1|Misin18G102100.v7.1|Misin18G128100.v7.1|Misin18G222300.v7.1|Misin19G100700.v7.1|MisinT037300.v7.1
GO:0016787,hydrolase activity,4731,110,92.43,11,0.79505,0.02859,1.00000,Misin01G020900.v7.1|Misin01G040200.v7.1|Misin01G047000.v7.1|Misin01G053900.v7.1|Misin01G075800.v7.1|Misin01G094900.v7.1|Misin01G099700.v7.1|Misin01G354700.v7.1|Misin01G381900.v7.1|Misin01G486600.v7.1|Misin02G001600.v7.1|Misin02G019200.v7.1|Misin02G119200.v7.1|Misin02G162100.v7.1|Misin02G205400.v7.1|Misin02G324200.v7.1|Misin02G326400.v7.1|Misin02G336700.v7.1|Misin02G368100.v7.1|Misin02G413800.v7.1|Misin02G465500.v7.1|Misin02G483200.v7.1|Misin02G489800.v7.1|Misin03G037900.v7.1|Misin03G141800.v7.1|Misin03G201800.v7.1|Misin03G231800.v7.1|Misin03G236400.v7.1|Misin03G352700.v7.1|Misin03G353100.v7.1|Misin04G162500.v7.1|Misin04G215400.v7.1|Misin04G253900.v7.1|Misin04G264500.v7.1|Misin04G388500.v7.1|Misin04G404300.v7.1|Misin05G014900.v7.1|Misin05G132000.v7.1|Misin05G176900.v7.1|Misin05G230100.v7.1|Misin05G304800.v7.1|Misin05G340800.v7.1|Misin05G411600.v7.1|Misin06G004500.v7.1|Misin06G025600.v7.1|Misin06G031200.v7.1|Misin06G048400.v7.1|Misin06G068800.v7.1|Misin06G120800.v7.1|Misin06G174200.v7.1|Misin06G271500.v7.1|Misin06G295200.v7.1|Misin06G347200.v7.1|Misin07G006200.v7.1|Misin07G076700.v7.1|Misin07G215000.v7.1|Misin07G216100.v7.1|Misin07G229600.v7.1|Misin07G418600.v7.1|Misin07G418700.v7.1|Misin07G512100.v7.1|Misin08G158500.v7.1|Misin08G265000.v7.1|Misin08G278400.v7.1|Misin08G306300.v7.1|Misin08G308200.v7.1|Misin09G165700.v7.1|Misin09G174200.v7.1|Misin10G102300.v7.1|Misin10G139100.v7.1|Misin10G139800.v7.1|Misin11G005800.v7.1|Misin11G016000.v7.1|Misin11G206700.v7.1|Misin12G016000.v7.1|Misin12G062400.v7.1|Misin12G163900.v7.1|Misin12G279500.v7.1|Misin13G050500.v7.1|Misin13G061400.v7.1|Misin13G095200.v7.1|Misin13G143500.v7.1|Misin14G045600.v7.1|Misin14G059900.v7.1|Misin15G034600.v7.1|Misin15G065800.v7.1|Misin16G053600.v7.1|Misin16G154800.v7.1|Misin16G215000.v7.1|Misin17G013600.v7.1|Misin17G036900.v7.1|Misin17G250500.v7.1|Misin18G102100.v7.1|Misin18G128100.v7.1|Misin18G155800.v7.1|Misin18G206400.v7.1|Misin18G222300.v7.1|Misin19G100700.v7.1|Misin19G145700.v7.1|Misin19G146800.v7.1|Misin19G206600.v7.1|MisinT037300.v7.1|MisinT195800.v7.1|MisinT236600.v7.1|MisinT282800.v7.1|MisinT327000.v7.1|MisinT355700.v7.1|MisinT404900.v7.1|MisinT433500.v7.1|MisinT552400.v7.1
GO:0140096,"catalytic activity, acting on a protein",1585,27,30.97,44,0.81216,0.79466,1.00000,Misin01G053900.v7.1|Misin01G094900.v7.1|Misin01G354700.v7.1|Misin01G381900.v7.1|Misin02G336700.v7.1|Misin02G368100.v7.1|Misin03G231800.v7.1|Misin04G253900.v7.1|Misin04G264500.v7.1|Misin04G404300.v7.1|Misin05G411600.v7.1|Misin06G048400.v7.1|Misin07G229600.v7.1|Misin07G512100.v7.1|Misin08G265000.v7.1|Misin08G308200.v7.1|Misin10G102300.v7.1|Misin12G062400.v7.1|Misin12G163900.v7.1|Misin14G059900.v7.1|Misin16G053600.v7.1|Misin17G013600.v7.1|Misin18G102100.v7.1|Misin18G128100.v7.1|Misin18G222300.v7.1|Misin19G100700.v7.1|MisinT037300.v7.1
GO:0008289,lipid binding,432,6,8.44,45,0.81523,0.85019,0.85019,Misin04G373600.v7.1|Misin05G030000.v7.1|Misin08G305000.v7.1|Misin09G027400.v7.1|Misin16G116000.v7.1|MisinT292800.v7.1
GO:0016746,"transferase activity, transferring acyl ...",864,12,16.88,46,0.91594,0.91594,0.91594,Misin02G360800.v7.1|Misin02G434600.v7.1|Misin03G054900.v7.1|Misin05G099500.v7.1|Misin05G285000.v7.1|Misin06G075400.v7.1|Misin07G305800.v7.1|Misin10G102300.v7.1|Misin10G112500.v7.1|Misin16G079200.v7.1|Misin18G062000.v7.1|MisinT519300.v7.1
GO:0016741,"transferase activity, transferring one-c...",787,9,15.38,47,0.94346,0.97180,1.00000,Misin02G111700.v7.1|Misin07G229800.v7.1|Misin07G474500.v7.1|Misin07G499000.v7.1|Misin08G225200.v7.1|Misin10G114500.v7.1|Misin12G231400.v7.1|MisinT438300.v7.1|MisinT548100.v7.1
GO:0008168,methyltransferase activity,787,9,15.38,48,0.97180,0.97180,0.97180,Misin02G111700.v7.1|Misin07G229800.v7.1|Misin07G474500.v7.1|Misin07G499000.v7.1|Misin08G225200.v7.1|Misin10G114500.v7.1|Misin12G231400.v7.1|MisinT438300.v7.1|MisinT548100.v7.1
GO:0003824,catalytic activity,17639,362,344.63,33,0.98354,0.54879,1.00000,Misin01G014900.v7.1|Misin01G020900.v7.1|Misin01G037000.v7.1|Misin01G040200.v7.1|Misin01G046000.v7.1|Misin01G047000.v7.1|Misin01G053900.v7.1|Misin01G063200.v7.1|Misin01G070100.v7.1|Misin01G073200.v7.1|Misin01G075800.v7.1|Misin01G082000.v7.1|Misin01G094900.v7.1|Misin01G099700.v7.1|Misin01G112700.v7.1|Misin01G135300.v7.1|Misin01G138200.v7.1|Misin01G185300.v7.1|Misin01G204900.v7.1|Misin01G206300.v7.1|Misin01G230400.v7.1|Misin01G246200.v7.1|Misin01G316800.v7.1|Misin01G328300.v7.1|Misin01G331800.v7.1|Misin01G340300.v7.1|Misin01G354700.v7.1|Misin01G358800.v7.1|Misin01G367300.v7.1|Misin01G381900.v7.1|Misin01G398300.v7.1|Misin01G403300.v7.1|Misin01G406200.v7.1|Misin01G452900.v7.1|Misin01G455400.v7.1|Misin01G486600.v7.1|Misin01G487900.v7.1|Misin01G499800.v7.1|Misin01G507700.v7.1|Misin01G508800.v7.1|Misin02G001600.v7.1|Misin02G019200.v7.1|Misin02G030000.v7.1|Misin02G034300.v7.1|Misin02G092200.v7.1|Misin02G107000.v7.1|Misin02G111700.v7.1|Misin02G114500.v7.1|Misin02G117400.v7.1|Misin02G119200.v7.1|Misin02G121600.v7.1|Misin02G162100.v7.1|Misin02G190600.v7.1|Misin02G192100.v7.1|Misin02G205400.v7.1|Misin02G229100.v7.1|Misin02G232800.v7.1|Misin02G269500.v7.1|Misin02G278200.v7.1|Misin02G324200.v7.1|Misin02G326400.v7.1|Misin02G333100.v7.1|Misin02G333600.v7.1|Misin02G336700.v7.1|Misin02G341300.v7.1|Misin02G347800.v7.1|Misin02G358800.v7.1|Misin02G360800.v7.1|Misin02G368100.v7.1|Misin02G370400.v7.1|Misin02G382600.v7.1|Misin02G411700.v7.1|Misin02G413800.v7.1|Misin02G434600.v7.1|Misin02G447000.v7.1|Misin02G453000.v7.1|Misin02G465500.v7.1|Misin02G470800.v7.1|Misin02G471700.v7.1|Misin02G483200.v7.1|Misin02G489800.v7.1|Misin02G500700.v7.1|Misin03G037900.v7.1|Misin03G054900.v7.1|Misin03G063700.v7.1|Misin03G086800.v7.1|Misin03G114600.v7.1|Misin03G131100.v7.1|Misin03G139300.v7.1|Misin03G141800.v7.1|Misin03G167800.v7.1|Misin03G174800.v7.1|Misin03G181900.v7.1|Misin03G183100.v7.1|Misin03G183200.v7.1|Misin03G201800.v7.1|Misin03G231800.v7.1|Misin03G236400.v7.1|Misin03G312800.v7.1|Misin03G345600.v7.1|Misin03G352700.v7.1|Misin03G353100.v7.1|Misin04G001000.v7.1|Misin04G012800.v7.1|Misin04G076500.v7.1|Misin04G105800.v7.1|Misin04G107200.v7.1|Misin04G123200.v7.1|Misin04G162500.v7.1|Misin04G165000.v7.1|Misin04G175900.v7.1|Misin04G185900.v7.1|Misin04G200300.v7.1|Misin04G201600.v7.1|Misin04G215400.v7.1|Misin04G231700.v7.1|Misin04G253900.v7.1|Misin04G264500.v7.1|Misin04G274500.v7.1|Misin04G275200.v7.1|Misin04G287200.v7.1|Misin04G311100.v7.1|Misin04G366400.v7.1|Misin04G384500.v7.1|Misin04G388500.v7.1|Misin04G404300.v7.1|Misin05G014500.v7.1|Misin05G014900.v7.1|Misin05G029600.v7.1|Misin05G099500.v7.1|Misin05G132000.v7.1|Misin05G175800.v7.1|Misin05G176900.v7.1|Misin05G230100.v7.1|Misin05G230900.v7.1|Misin05G245000.v7.1|Misin05G273100.v7.1|Misin05G285000.v7.1|Misin05G300400.v7.1|Misin05G304800.v7.1|Misin05G338300.v7.1|Misin05G338900.v7.1|Misin05G340800.v7.1|Misin05G355600.v7.1|Misin05G361900.v7.1|Misin05G411600.v7.1|Misin06G004500.v7.1|Misin06G025600.v7.1|Misin06G031200.v7.1|Misin06G048400.v7.1|Misin06G068800.v7.1|Misin06G075400.v7.1|Misin06G093100.v7.1|Misin06G120800.v7.1|Misin06G153500.v7.1|Misin06G157900.v7.1|Misin06G165200.v7.1|Misin06G169200.v7.1|Misin06G174200.v7.1|Misin06G185100.v7.1|Misin06G200500.v7.1|Misin06G203900.v7.1|Misin06G204700.v7.1|Misin06G234900.v7.1|Misin06G253000.v7.1|Misin06G255900.v7.1|Misin06G263100.v7.1|Misin06G271500.v7.1|Misin06G289700.v7.1|Misin06G295200.v7.1|Misin06G338800.v7.1|Misin06G347200.v7.1|Misin06G388800.v7.1|Misin06G390700.v7.1|Misin07G006200.v7.1|Misin07G052900.v7.1|Misin07G056700.v7.1|Misin07G061500.v7.1|Misin07G068200.v7.1|Misin07G068300.v7.1|Misin07G076700.v7.1|Misin07G140400.v7.1|Misin07G215000.v7.1|Misin07G216100.v7.1|Misin07G229600.v7.1|Misin07G229800.v7.1|Misin07G271900.v7.1|Misin07G272600.v7.1|Misin07G285400.v7.1|Misin07G286700.v7.1|Misin07G305800.v7.1|Misin07G346800.v7.1|Misin07G411500.v7.1|Misin07G418600.v7.1|Misin07G418700.v7.1|Misin07G431300.v7.1|Misin07G431600.v7.1|Misin07G474500.v7.1|Misin07G485600.v7.1|Misin07G499000.v7.1|Misin07G506600.v7.1|Misin07G508100.v7.1|Misin07G512100.v7.1|Misin07G516400.v7.1|Misin07G533800.v7.1|Misin08G004700.v7.1|Misin08G053500.v7.1|Misin08G054300.v7.1|Misin08G059800.v7.1|Misin08G068100.v7.1|Misin08G158500.v7.1|Misin08G160600.v7.1|Misin08G206600.v7.1|Misin08G225200.v7.1|Misin08G239900.v7.1|Misin08G265000.v7.1|Misin08G277400.v7.1|Misin08G278400.v7.1|Misin08G290000.v7.1|Misin08G295000.v7.1|Misin08G306300.v7.1|Misin08G308200.v7.1|Misin08G317900.v7.1|Misin08G330200.v7.1|Misin09G069900.v7.1|Misin09G165700.v7.1|Misin09G174200.v7.1|Misin10G053600.v7.1|Misin10G101000.v7.1|Misin10G102300.v7.1|Misin10G112500.v7.1|Misin10G114500.v7.1|Misin10G139100.v7.1|Misin10G139800.v7.1|Misin11G005800.v7.1|Misin11G016000.v7.1|Misin11G035100.v7.1|Misin11G037800.v7.1|Misin11G045800.v7.1|Misin11G078500.v7.1|Misin11G144500.v7.1|Misin11G206700.v7.1|Misin11G256700.v7.1|Misin11G270000.v7.1|Misin12G016000.v7.1|Misin12G027900.v7.1|Misin12G062400.v7.1|Misin12G078900.v7.1|Misin12G111300.v7.1|Misin12G113600.v7.1|Misin12G123800.v7.1|Misin12G134500.v7.1|Misin12G147900.v7.1|Misin12G149800.v7.1|Misin12G163900.v7.1|Misin12G231400.v7.1|Misin12G267100.v7.1|Misin12G279500.v7.1|Misin12G281500.v7.1|Misin13G050500.v7.1|Misin13G054900.v7.1|Misin13G061400.v7.1|Misin13G071100.v7.1|Misin13G095200.v7.1|Misin13G105300.v7.1|Misin13G143500.v7.1|Misin13G145500.v7.1|Misin13G147500.v7.1|Misin13G159000.v7.1|Misin13G161700.v7.1|Misin13G180300.v7.1|Misin13G182800.v7.1|Misin14G007100.v7.1|Misin14G007300.v7.1|Misin14G018500.v7.1|Misin14G045600.v7.1|Misin14G059900.v7.1|Misin14G126900.v7.1|Misin14G142800.v7.1|Misin14G145300.v7.1|Misin15G034600.v7.1|Misin15G065800.v7.1|Misin15G101000.v7.1|Misin15G153000.v7.1|Misin15G196400.v7.1|Misin15G199200.v7.1|Misin16G037300.v7.1|Misin16G038700.v7.1|Misin16G053600.v7.1|Misin16G079200.v7.1|Misin16G088900.v7.1|Misin16G102400.v7.1|Misin16G127800.v7.1|Misin16G154800.v7.1|Misin16G155200.v7.1|Misin16G168700.v7.1|Misin16G191200.v7.1|Misin16G215000.v7.1|Misin16G229500.v7.1|Misin16G235000.v7.1|Misin16G241600.v7.1|Misin17G001900.v7.1|Misin17G013600.v7.1|Misin17G016800.v7.1|Misin17G036900.v7.1|Misin17G037100.v7.1|Misin17G165200.v7.1|Misin17G170700.v7.1|Misin17G184000.v7.1|Misin17G212000.v7.1|Misin17G242300.v7.1|Misin17G249200.v7.1|Misin17G250500.v7.1|Misin17G267700.v7.1|Misin18G011500.v7.1|Misin18G062000.v7.1|Misin18G079100.v7.1|Misin18G085200.v7.1|Misin18G095700.v7.1|Misin18G102100.v7.1|Misin18G105400.v7.1|Misin18G109800.v7.1|Misin18G115100.v7.1|Misin18G128100.v7.1|Misin18G152900.v7.1|Misin18G155800.v7.1|Misin18G206400.v7.1|Misin18G220800.v7.1|Misin18G222300.v7.1|Misin19G002300.v7.1|Misin19G014200.v7.1|Misin19G032100.v7.1|Misin19G057200.v7.1|Misin19G100700.v7.1|Misin19G145700.v7.1|Misin19G146800.v7.1|Misin19G191900.v7.1|Misin19G196400.v7.1|Misin19G206600.v7.1|MisinT000100.v7.1|MisinT037300.v7.1|MisinT047100.v7.1|MisinT102700.v7.1|MisinT182000.v7.1|MisinT195800.v7.1|MisinT236600.v7.1|MisinT250000.v7.1|MisinT282800.v7.1|MisinT316400.v7.1|MisinT322000.v7.1|MisinT327000.v7.1|MisinT355700.v7.1|MisinT367100.v7.1|MisinT394200.v7.1|MisinT404900.v7.1|MisinT433500.v7.1|MisinT438300.v7.1|MisinT473800.v7.1|MisinT480700.v7.1|MisinT519300.v7.1|MisinT548100.v7.1|MisinT552400.v7.1
GO:0098772,molecular function regulator,665,5,12.99,49,0.98953,0.99670,1.00000,Misin06G106700.v7.1|Misin07G405500.v7.1|Misin12G171900.v7.1|Misin17G013600.v7.1|MisinT267700.v7.1
GO:0030234,enzyme regulator activity,665,5,12.99,50,0.99670,0.99670,0.99670,Misin06G106700.v7.1|Misin07G405500.v7.1|Misin12G171900.v7.1|Misin17G013600.v7.1|MisinT267700.v7.1
GO:0008092,cytoskeletal protein binding,399,2,7.8,51,0.99671,0.99671,0.99671,Misin01G026300.v7.1|Misin02G012800.v7.1
GO:0005515,protein binding,1346,14,26.3,52,0.99912,0.99738,1.00000,Misin01G026300.v7.1|Misin01G162800.v7.1|Misin01G276400.v7.1|Misin02G012800.v7.1|Misin02G107000.v7.1|Misin02G180400.v7.1|Misin03G193600.v7.1|Misin03G330200.v7.1|Misin04G199100.v7.1|Misin08G102600.v7.1|Misin12G171900.v7.1|Misin16G072300.v7.1|Misin18G063100.v7.1|Misin19G078200.v7.1
GO:0016301,kinase activity,4164,55,81.36,53,0.99963,0.99963,0.99963,Misin01G046000.v7.1|Misin01G073200.v7.1|Misin01G112700.v7.1|Misin01G138200.v7.1|Misin01G316800.v7.1|Misin01G328300.v7.1|Misin01G508800.v7.1|Misin02G030000.v7.1|Misin02G121600.v7.1|Misin02G229100.v7.1|Misin02G232800.v7.1|Misin02G269500.v7.1|Misin02G453000.v7.1|Misin03G063700.v7.1|Misin03G167800.v7.1|Misin03G181900.v7.1|Misin03G183200.v7.1|Misin04G001000.v7.1|Misin04G201600.v7.1|Misin04G311100.v7.1|Misin05G029600.v7.1|Misin05G338300.v7.1|Misin05G361900.v7.1|Misin06G157900.v7.1|Misin06G200500.v7.1|Misin06G338800.v7.1|Misin06G388800.v7.1|Misin07G411500.v7.1|Misin07G431600.v7.1|Misin07G533800.v7.1|Misin08G160600.v7.1|Misin08G206600.v7.1|Misin08G317900.v7.1|Misin11G078500.v7.1|Misin11G144500.v7.1|Misin12G078900.v7.1|Misin12G113600.v7.1|Misin12G147900.v7.1|Misin12G149800.v7.1|Misin13G071100.v7.1|Misin13G161700.v7.1|Misin14G018500.v7.1|Misin14G142800.v7.1|Misin14G145300.v7.1|Misin16G088900.v7.1|Misin16G127800.v7.1|Misin17G170700.v7.1|Misin17G212000.v7.1|Misin18G085200.v7.1|Misin18G105400.v7.1|Misin18G115100.v7.1|Misin18G152900.v7.1|Misin18G220800.v7.1|MisinT000100.v7.1|MisinT367100.v7.1
GO:0016772,"transferase activity, transferring phosp...",4591,62,89.7,54,0.99982,0.99965,1.00000,Misin01G046000.v7.1|Misin01G073200.v7.1|Misin01G112700.v7.1|Misin01G138200.v7.1|Misin01G316800.v7.1|Misin01G328300.v7.1|Misin01G508800.v7.1|Misin02G030000.v7.1|Misin02G121600.v7.1|Misin02G229100.v7.1|Misin02G232800.v7.1|Misin02G269500.v7.1|Misin02G453000.v7.1|Misin03G037900.v7.1|Misin03G063700.v7.1|Misin03G167800.v7.1|Misin03G181900.v7.1|Misin03G183200.v7.1|Misin03G353100.v7.1|Misin04G001000.v7.1|Misin04G201600.v7.1|Misin04G311100.v7.1|Misin05G029600.v7.1|Misin05G338300.v7.1|Misin05G361900.v7.1|Misin06G153500.v7.1|Misin06G157900.v7.1|Misin06G200500.v7.1|Misin06G338800.v7.1|Misin06G388800.v7.1|Misin07G140400.v7.1|Misin07G411500.v7.1|Misin07G431600.v7.1|Misin07G533800.v7.1|Misin08G059800.v7.1|Misin08G158500.v7.1|Misin08G160600.v7.1|Misin08G206600.v7.1|Misin08G317900.v7.1|Misin11G078500.v7.1|Misin11G144500.v7.1|Misin12G078900.v7.1|Misin12G113600.v7.1|Misin12G147900.v7.1|Misin12G149800.v7.1|Misin13G054900.v7.1|Misin13G071100.v7.1|Misin13G161700.v7.1|Misin14G018500.v7.1|Misin14G142800.v7.1|Misin14G145300.v7.1|Misin16G088900.v7.1|Misin16G127800.v7.1|Misin17G170700.v7.1|Misin17G212000.v7.1|Misin18G085200.v7.1|Misin18G105400.v7.1|Misin18G115100.v7.1|Misin18G152900.v7.1|Misin18G220800.v7.1|MisinT000100.v7.1|MisinT367100.v7.1
GO:0016740,transferase activity,7984,118,155.99,55,0.99992,0.99988,1.00000,Misin01G014900.v7.1|Misin01G037000.v7.1|Misin01G046000.v7.1|Misin01G063200.v7.1|Misin01G073200.v7.1|Misin01G112700.v7.1|Misin01G138200.v7.1|Misin01G206300.v7.1|Misin01G316800.v7.1|Misin01G328300.v7.1|Misin01G358800.v7.1|Misin01G499800.v7.1|Misin01G508800.v7.1|Misin02G030000.v7.1|Misin02G111700.v7.1|Misin02G121600.v7.1|Misin02G190600.v7.1|Misin02G229100.v7.1|Misin02G232800.v7.1|Misin02G269500.v7.1|Misin02G360800.v7.1|Misin02G382600.v7.1|Misin02G434600.v7.1|Misin02G453000.v7.1|Misin02G500700.v7.1|Misin03G037900.v7.1|Misin03G054900.v7.1|Misin03G063700.v7.1|Misin03G086800.v7.1|Misin03G114600.v7.1|Misin03G167800.v7.1|Misin03G174800.v7.1|Misin03G181900.v7.1|Misin03G183100.v7.1|Misin03G183200.v7.1|Misin03G312800.v7.1|Misin03G353100.v7.1|Misin04G001000.v7.1|Misin04G107200.v7.1|Misin04G123200.v7.1|Misin04G185900.v7.1|Misin04G201600.v7.1|Misin04G274500.v7.1|Misin04G311100.v7.1|Misin05G029600.v7.1|Misin05G099500.v7.1|Misin05G175800.v7.1|Misin05G285000.v7.1|Misin05G338300.v7.1|Misin05G355600.v7.1|Misin05G361900.v7.1|Misin06G075400.v7.1|Misin06G153500.v7.1|Misin06G157900.v7.1|Misin06G200500.v7.1|Misin06G255900.v7.1|Misin06G263100.v7.1|Misin06G338800.v7.1|Misin06G388800.v7.1|Misin07G140400.v7.1|Misin07G215000.v7.1|Misin07G229800.v7.1|Misin07G305800.v7.1|Misin07G411500.v7.1|Misin07G431600.v7.1|Misin07G474500.v7.1|Misin07G485600.v7.1|Misin07G499000.v7.1|Misin07G533800.v7.1|Misin08G004700.v7.1|Misin08G054300.v7.1|Misin08G059800.v7.1|Misin08G158500.v7.1|Misin08G160600.v7.1|Misin08G206600.v7.1|Misin08G225200.v7.1|Misin08G317900.v7.1|Misin09G069900.v7.1|Misin10G102300.v7.1|Misin10G112500.v7.1|Misin10G114500.v7.1|Misin11G078500.v7.1|Misin11G144500.v7.1|Misin12G078900.v7.1|Misin12G113600.v7.1|Misin12G147900.v7.1|Misin12G149800.v7.1|Misin12G231400.v7.1|Misin13G054900.v7.1|Misin13G061400.v7.1|Misin13G071100.v7.1|Misin13G161700.v7.1|Misin14G018500.v7.1|Misin14G142800.v7.1|Misin14G145300.v7.1|Misin15G153000.v7.1|Misin16G037300.v7.1|Misin16G079200.v7.1|Misin16G088900.v7.1|Misin16G127800.v7.1|Misin16G229500.v7.1|Misin17G016800.v7.1|Misin17G170700.v7.1|Misin17G212000.v7.1|Misin17G242300.v7.1|Misin18G062000.v7.1|Misin18G085200.v7.1|Misin18G105400.v7.1|Misin18G115100.v7.1|Misin18G152900.v7.1|Misin18G220800.v7.1|Misin19G002300.v7.1|MisinT000100.v7.1|MisinT250000.v7.1|MisinT367100.v7.1|MisinT438300.v7.1|MisinT519300.v7.1|MisinT548100.v7.1
GO:0019899,enzyme binding,504,1,9.85,56,0.99996,0.99996,0.99996,Misin12G171900.v7.1
GO:0060090,molecular adaptor activity,18,1,0.35,23,1.00000,0.29901,1.00000,Misin01G162800.v7.1
GO:0003729,mRNA binding,106,4,2.07,19,1.00000,0.15391,0.15391,Misin05G091800.v7.1|Misin05G266700.v7.1|Misin18G214100.v7.1|Misin19G192800.v7.1
