GO.ID,Term,Annotated,Significant,Expected,Rank in elim_fisher,weight_fisher,elim_fisher,weight01_fisher,genes
GO:0044085,cellular component biogenesis,2559,59,50.95,33,0.61828,0.13217,1.00000,Misin01G019700.v7.1|Misin01G053900.v7.1|Misin01G057700.v7.1|Misin01G070100.v7.1|Misin01G076900.v7.1|Misin01G172600.v7.1|Misin01G353300.v7.1|Misin01G373700.v7.1|Misin01G406200.v7.1|Misin01G503400.v7.1|Misin01G505300.v7.1|Misin02G002400.v7.1|Misin02G162100.v7.1|Misin02G163800.v7.1|Misin02G341800.v7.1|Misin02G351600.v7.1|Misin02G363800.v7.1|Misin02G434500.v7.1|Misin02G439600.v7.1|Misin02G471700.v7.1|Misin02G483100.v7.1|Misin02G497500.v7.1|Misin03G037900.v7.1|Misin03G168700.v7.1|Misin03G280600.v7.1|Misin03G310400.v7.1|Misin04G112900.v7.1|Misin04G233700.v7.1|Misin04G287200.v7.1|Misin04G384500.v7.1|Misin04G404300.v7.1|Misin05G079800.v7.1|Misin05G091800.v7.1|Misin05G266700.v7.1|Misin06G037800.v7.1|Misin06G208600.v7.1|Misin06G215500.v7.1|Misin07G033100.v7.1|Misin07G112200.v7.1|Misin08G225200.v7.1|Misin08G303400.v7.1|Misin09G174200.v7.1|Misin11G097500.v7.1|Misin11G267500.v7.1|Misin12G107000.v7.1|Misin12G282800.v7.1|Misin15G161500.v7.1|Misin15G207800.v7.1|Misin16G127700.v7.1|Misin16G239400.v7.1|Misin17G127600.v7.1|Misin17G242400.v7.1|Misin17G245600.v7.1|Misin17G250500.v7.1|Misin18G234200.v7.1|Misin19G021900.v7.1|Misin19G268100.v7.1|MisinT404900.v7.1|MisinT420000.v7.1
GO:0006399,tRNA metabolic process,534,10,10.63,56,0.62202,0.62202,0.62202,Misin01G076900.v7.1|Misin02G114500.v7.1|Misin02G278200.v7.1|Misin03G037900.v7.1|Misin07G229800.v7.1|Misin08G290000.v7.1|Misin11G035100.v7.1|Misin14G126900.v7.1|MisinT236600.v7.1|MisinT404900.v7.1
GO:0007275,multicellular organism development,357,11,7.11,30,0.66014,0.10285,1.00000,Misin01G076900.v7.1|Misin02G162100.v7.1|Misin02G364900.v7.1|Misin03G352700.v7.1|Misin04G388500.v7.1|Misin07G112200.v7.1|Misin07G478100.v7.1|Misin14G086000.v7.1|Misin15G107600.v7.1|Misin16G001700.v7.1|Misin16G103700.v7.1
GO:0019748,secondary metabolic process,824,15,16.41,59,0.67460,0.67460,0.67460,Misin01G403300.v7.1|Misin02G360800.v7.1|Misin02G411700.v7.1|Misin03G278600.v7.1|Misin03G312800.v7.1|Misin04G105800.v7.1|Misin05G175800.v7.1|Misin06G263100.v7.1|Misin07G068200.v7.1|Misin07G068300.v7.1|Misin08G068100.v7.1|Misin08G239900.v7.1|Misin10G102300.v7.1|Misin13G159000.v7.1|Misin17G165200.v7.1
GO:0044403,symbiont process,58,1,1.15,60,0.68892,0.68892,0.68892,Misin06G153500.v7.1
GO:0034660,ncRNA metabolic process,534,10,10.63,57,0.70175,0.62202,1.00000,Misin01G076900.v7.1|Misin02G114500.v7.1|Misin02G278200.v7.1|Misin03G037900.v7.1|Misin07G229800.v7.1|Misin08G290000.v7.1|Misin11G035100.v7.1|Misin14G126900.v7.1|MisinT236600.v7.1|MisinT404900.v7.1
GO:0071554,cell wall organization or biogenesis,1121,20,22.32,64,0.72411,0.72411,0.72411,Misin01G019700.v7.1|Misin01G206300.v7.1|Misin01G229200.v7.1|Misin02G002400.v7.1|Misin02G190600.v7.1|Misin02G382600.v7.1|Misin03G174800.v7.1|Misin03G236400.v7.1|Misin04G185900.v7.1|Misin06G263100.v7.1|Misin06G390700.v7.1|Misin07G474500.v7.1|Misin08G306300.v7.1|Misin11G270000.v7.1|Misin12G281500.v7.1|Misin12G282800.v7.1|Misin13G061400.v7.1|Misin16G037300.v7.1|Misin17G037100.v7.1|Misin18G085200.v7.1
GO:0065007,biological regulation,3048,61,60.69,44,0.72844,0.50348,1.00000,Misin01G070100.v7.1|Misin01G121900.v7.1|Misin01G219200.v7.1|Misin01G316800.v7.1|Misin01G328300.v7.1|Misin01G367300.v7.1|Misin02G121600.v7.1|Misin02G173300.v7.1|Misin02G269500.v7.1|Misin02G358800.v7.1|Misin02G364900.v7.1|Misin02G470800.v7.1|Misin03G048300.v7.1|Misin03G107200.v7.1|Misin03G127500.v7.1|Misin04G255000.v7.1|Misin04G408300.v7.1|Misin05G337800.v7.1|Misin06G022900.v7.1|Misin06G338800.v7.1|Misin07G196800.v7.1|Misin07G411500.v7.1|Misin07G413400.v7.1|Misin07G437200.v7.1|Misin07G481100.v7.1|Misin07G533800.v7.1|Misin07G548500.v7.1|Misin08G105700.v7.1|Misin08G160600.v7.1|Misin08G206600.v7.1|Misin08G232800.v7.1|Misin08G270100.v7.1|Misin08G317900.v7.1|Misin11G073600.v7.1|Misin11G144500.v7.1|Misin11G190000.v7.1|Misin12G035300.v7.1|Misin12G147900.v7.1|Misin12G149800.v7.1|Misin12G160100.v7.1|Misin12G174400.v7.1|Misin12G278500.v7.1|Misin12G282800.v7.1|Misin13G071100.v7.1|Misin13G095200.v7.1|Misin13G125200.v7.1|Misin14G126900.v7.1|Misin14G145300.v7.1|Misin15G199200.v7.1|Misin16G038700.v7.1|Misin16G079400.v7.1|Misin16G239400.v7.1|Misin17G212000.v7.1|Misin17G245600.v7.1|Misin17G250500.v7.1|Misin18G206400.v7.1|Misin19G206600.v7.1|MisinT292700.v7.1|MisinT331400.v7.1|MisinT367100.v7.1|MisinT569700.v7.1
GO:0010467,gene expression,2110,50,42.01,32,0.76505,0.11421,1.00000,Misin01G019700.v7.1|Misin01G172600.v7.1|Misin01G316300.v7.1|Misin01G353300.v7.1|Misin01G373700.v7.1|Misin01G406200.v7.1|Misin01G503400.v7.1|Misin01G505300.v7.1|Misin02G002400.v7.1|Misin02G114500.v7.1|Misin02G163800.v7.1|Misin02G341800.v7.1|Misin02G351600.v7.1|Misin02G360800.v7.1|Misin02G363800.v7.1|Misin02G434500.v7.1|Misin02G483100.v7.1|Misin02G497500.v7.1|Misin03G037900.v7.1|Misin03G048300.v7.1|Misin04G233700.v7.1|Misin04G253900.v7.1|Misin05G091800.v7.1|Misin05G266700.v7.1|Misin06G037800.v7.1|Misin06G208600.v7.1|Misin06G215500.v7.1|Misin07G033100.v7.1|Misin07G064300.v7.1|Misin07G112200.v7.1|Misin08G217900.v7.1|Misin08G290000.v7.1|Misin08G303400.v7.1|Misin08G324500.v7.1|Misin11G097500.v7.1|Misin11G267500.v7.1|Misin12G016000.v7.1|Misin12G107000.v7.1|Misin13G172600.v7.1|Misin16G127700.v7.1|Misin16G239400.v7.1|Misin17G127600.v7.1|Misin17G131100.v7.1|Misin17G242400.v7.1|Misin17G245600.v7.1|Misin18G214100.v7.1|Misin18G234200.v7.1|Misin19G192800.v7.1|Misin19G268100.v7.1|MisinT420000.v7.1
GO:0032989,cellular component morphogenesis,241,5,4.8,46,0.76969,0.52556,1.00000,Misin02G278200.v7.1|Misin03G297800.v7.1|Misin05G300200.v7.1|Misin12G147900.v7.1|MisinT292400.v7.1
GO:0019752,carboxylic acid metabolic process,3516,62,70.01,72,0.78777,0.86471,1.00000,Misin01G082000.v7.1|Misin01G328300.v7.1|Misin01G406200.v7.1|Misin01G503400.v7.1|Misin01G507700.v7.1|Misin01G508800.v7.1|Misin02G034300.v7.1|Misin02G092200.v7.1|Misin02G114500.v7.1|Misin02G121600.v7.1|Misin02G133000.v7.1|Misin02G232800.v7.1|Misin02G269500.v7.1|Misin02G360800.v7.1|Misin02G497500.v7.1|Misin03G183100.v7.1|Misin03G183200.v7.1|Misin04G200300.v7.1|Misin04G311100.v7.1|Misin05G029600.v7.1|Misin05G230900.v7.1|Misin05G338300.v7.1|Misin05G361900.v7.1|Misin06G185100.v7.1|Misin06G203900.v7.1|Misin06G204700.v7.1|Misin06G338800.v7.1|Misin07G052900.v7.1|Misin07G056700.v7.1|Misin07G286700.v7.1|Misin07G411500.v7.1|Misin07G459800.v7.1|Misin07G533800.v7.1|Misin08G053500.v7.1|Misin08G160600.v7.1|Misin08G206600.v7.1|Misin08G290000.v7.1|Misin08G317900.v7.1|Misin10G053600.v7.1|Misin10G168300.v7.1|Misin11G078500.v7.1|Misin11G144500.v7.1|Misin12G078900.v7.1|Misin12G111300.v7.1|Misin12G147900.v7.1|Misin12G149800.v7.1|Misin13G105300.v7.1|Misin14G007100.v7.1|Misin14G145300.v7.1|Misin15G101000.v7.1|Misin16G038700.v7.1|Misin16G088900.v7.1|Misin16G241600.v7.1|Misin17G170700.v7.1|Misin17G212000.v7.1|Misin17G249200.v7.1|Misin18G085200.v7.1|Misin18G109800.v7.1|Misin19G191900.v7.1|MisinT047100.v7.1|MisinT367100.v7.1|MisinT473800.v7.1
GO:0043436,oxoacid metabolic process,3516,62,70.01,73,0.80186,0.86471,1.00000,Misin01G082000.v7.1|Misin01G328300.v7.1|Misin01G406200.v7.1|Misin01G503400.v7.1|Misin01G507700.v7.1|Misin01G508800.v7.1|Misin02G034300.v7.1|Misin02G092200.v7.1|Misin02G114500.v7.1|Misin02G121600.v7.1|Misin02G133000.v7.1|Misin02G232800.v7.1|Misin02G269500.v7.1|Misin02G360800.v7.1|Misin02G497500.v7.1|Misin03G183100.v7.1|Misin03G183200.v7.1|Misin04G200300.v7.1|Misin04G311100.v7.1|Misin05G029600.v7.1|Misin05G230900.v7.1|Misin05G338300.v7.1|Misin05G361900.v7.1|Misin06G185100.v7.1|Misin06G203900.v7.1|Misin06G204700.v7.1|Misin06G338800.v7.1|Misin07G052900.v7.1|Misin07G056700.v7.1|Misin07G286700.v7.1|Misin07G411500.v7.1|Misin07G459800.v7.1|Misin07G533800.v7.1|Misin08G053500.v7.1|Misin08G160600.v7.1|Misin08G206600.v7.1|Misin08G290000.v7.1|Misin08G317900.v7.1|Misin10G053600.v7.1|Misin10G168300.v7.1|Misin11G078500.v7.1|Misin11G144500.v7.1|Misin12G078900.v7.1|Misin12G111300.v7.1|Misin12G147900.v7.1|Misin12G149800.v7.1|Misin13G105300.v7.1|Misin14G007100.v7.1|Misin14G145300.v7.1|Misin15G101000.v7.1|Misin16G038700.v7.1|Misin16G088900.v7.1|Misin16G241600.v7.1|Misin17G170700.v7.1|Misin17G212000.v7.1|Misin17G249200.v7.1|Misin18G085200.v7.1|Misin18G109800.v7.1|Misin19G191900.v7.1|MisinT047100.v7.1|MisinT367100.v7.1|MisinT473800.v7.1
GO:0051716,cellular response to stimulus,2063,32,41.08,86,0.81762,0.94582,1.00000,Misin01G316800.v7.1|Misin01G328300.v7.1|Misin02G121600.v7.1|Misin02G269500.v7.1|Misin02G364900.v7.1|Misin03G048300.v7.1|Misin04G255000.v7.1|Misin04G408300.v7.1|Misin05G337800.v7.1|Misin06G338800.v7.1|Misin07G411500.v7.1|Misin07G533800.v7.1|Misin08G160600.v7.1|Misin08G206600.v7.1|Misin08G317900.v7.1|Misin11G073600.v7.1|Misin11G144500.v7.1|Misin11G190000.v7.1|Misin12G147900.v7.1|Misin12G149800.v7.1|Misin12G278500.v7.1|Misin12G282800.v7.1|Misin13G071100.v7.1|Misin13G095200.v7.1|Misin13G125200.v7.1|Misin14G126900.v7.1|Misin14G145300.v7.1|Misin16G079400.v7.1|Misin17G212000.v7.1|Misin17G250500.v7.1|MisinT292700.v7.1|MisinT367100.v7.1
GO:0007267,cell-cell signaling,89,1,1.77,69,0.83351,0.83351,0.83351,Misin12G147900.v7.1
GO:0055085,transmembrane transport,538,8,10.71,70,0.84244,0.84244,0.84244,Misin03G158000.v7.1|Misin04G061900.v7.1|Misin04G233700.v7.1|Misin11G191900.v7.1|Misin12G193100.v7.1|Misin13G046200.v7.1|Misin18G076900.v7.1|Misin19G064200.v7.1
GO:0016070,RNA metabolic process,1013,14,20.17,84,0.84322,0.94343,1.00000,Misin01G076900.v7.1|Misin02G114500.v7.1|Misin02G278200.v7.1|Misin03G037900.v7.1|Misin07G229800.v7.1|Misin08G290000.v7.1|Misin11G035100.v7.1|Misin13G172600.v7.1|Misin14G126900.v7.1|Misin17G131100.v7.1|Misin18G214100.v7.1|Misin19G192800.v7.1|MisinT236600.v7.1|MisinT404900.v7.1
GO:0048856,anatomical structure development,2348,45,46.75,58,0.84703,0.62896,0.75089,Misin01G019700.v7.1|Misin01G073200.v7.1|Misin01G076900.v7.1|Misin02G002400.v7.1|Misin02G133000.v7.1|Misin02G162100.v7.1|Misin02G278200.v7.1|Misin02G364900.v7.1|Misin03G139300.v7.1|Misin03G174800.v7.1|Misin03G183100.v7.1|Misin03G297800.v7.1|Misin03G352700.v7.1|Misin04G185900.v7.1|Misin04G388500.v7.1|Misin05G030000.v7.1|Misin05G300200.v7.1|Misin06G093100.v7.1|Misin06G153500.v7.1|Misin06G200500.v7.1|Misin06G407300.v7.1|Misin07G112200.v7.1|Misin07G254700.v7.1|Misin07G474500.v7.1|Misin07G478100.v7.1|Misin07G506800.v7.1|Misin08G255700.v7.1|Misin08G290000.v7.1|Misin09G027400.v7.1|Misin12G147900.v7.1|Misin12G282800.v7.1|Misin13G105300.v7.1|Misin14G086000.v7.1|Misin15G107600.v7.1|Misin16G001700.v7.1|Misin16G053600.v7.1|Misin16G079400.v7.1|Misin16G103700.v7.1|Misin17G131100.v7.1|Misin17G242400.v7.1|Misin18G085200.v7.1|Misin18G264600.v7.1|Misin19G088500.v7.1|MisinT292400.v7.1|MisinT292800.v7.1
GO:0050789,regulation of biological process,2063,32,41.08,87,0.85073,0.94582,1.00000,Misin01G316800.v7.1|Misin01G328300.v7.1|Misin02G121600.v7.1|Misin02G269500.v7.1|Misin02G364900.v7.1|Misin03G048300.v7.1|Misin04G255000.v7.1|Misin04G408300.v7.1|Misin05G337800.v7.1|Misin06G338800.v7.1|Misin07G411500.v7.1|Misin07G533800.v7.1|Misin08G160600.v7.1|Misin08G206600.v7.1|Misin08G317900.v7.1|Misin11G073600.v7.1|Misin11G144500.v7.1|Misin11G190000.v7.1|Misin12G147900.v7.1|Misin12G149800.v7.1|Misin12G278500.v7.1|Misin12G282800.v7.1|Misin13G071100.v7.1|Misin13G095200.v7.1|Misin13G125200.v7.1|Misin14G126900.v7.1|Misin14G145300.v7.1|Misin16G079400.v7.1|Misin17G212000.v7.1|Misin17G250500.v7.1|MisinT292700.v7.1|MisinT367100.v7.1
GO:0006520,cellular amino acid metabolic process,3516,62,70.01,74,0.86471,0.86471,0.86471,Misin01G082000.v7.1|Misin01G328300.v7.1|Misin01G406200.v7.1|Misin01G503400.v7.1|Misin01G507700.v7.1|Misin01G508800.v7.1|Misin02G034300.v7.1|Misin02G092200.v7.1|Misin02G114500.v7.1|Misin02G121600.v7.1|Misin02G133000.v7.1|Misin02G232800.v7.1|Misin02G269500.v7.1|Misin02G360800.v7.1|Misin02G497500.v7.1|Misin03G183100.v7.1|Misin03G183200.v7.1|Misin04G200300.v7.1|Misin04G311100.v7.1|Misin05G029600.v7.1|Misin05G230900.v7.1|Misin05G338300.v7.1|Misin05G361900.v7.1|Misin06G185100.v7.1|Misin06G203900.v7.1|Misin06G204700.v7.1|Misin06G338800.v7.1|Misin07G052900.v7.1|Misin07G056700.v7.1|Misin07G286700.v7.1|Misin07G411500.v7.1|Misin07G459800.v7.1|Misin07G533800.v7.1|Misin08G053500.v7.1|Misin08G160600.v7.1|Misin08G206600.v7.1|Misin08G290000.v7.1|Misin08G317900.v7.1|Misin10G053600.v7.1|Misin10G168300.v7.1|Misin11G078500.v7.1|Misin11G144500.v7.1|Misin12G078900.v7.1|Misin12G111300.v7.1|Misin12G147900.v7.1|Misin12G149800.v7.1|Misin13G105300.v7.1|Misin14G007100.v7.1|Misin14G145300.v7.1|Misin15G101000.v7.1|Misin16G038700.v7.1|Misin16G088900.v7.1|Misin16G241600.v7.1|Misin17G170700.v7.1|Misin17G212000.v7.1|Misin17G249200.v7.1|Misin18G085200.v7.1|Misin18G109800.v7.1|Misin19G191900.v7.1|MisinT047100.v7.1|MisinT367100.v7.1|MisinT473800.v7.1
GO:1901361,organic cyclic compound catabolic proces...,314,6,6.25,51,0.87411,0.59692,1.00000,Misin03G037900.v7.1|Misin06G068800.v7.1|Misin09G174200.v7.1|Misin18G214100.v7.1|Misin19G192800.v7.1|MisinT404900.v7.1
GO:0046700,heterocycle catabolic process,314,6,6.25,52,0.87411,0.59692,1.00000,Misin03G037900.v7.1|Misin06G068800.v7.1|Misin09G174200.v7.1|Misin18G214100.v7.1|Misin19G192800.v7.1|MisinT404900.v7.1
GO:0019439,aromatic compound catabolic process,314,6,6.25,53,0.87411,0.59692,1.00000,Misin03G037900.v7.1|Misin06G068800.v7.1|Misin09G174200.v7.1|Misin18G214100.v7.1|Misin19G192800.v7.1|MisinT404900.v7.1
GO:0007010,cytoskeleton organization,321,4,6.39,77,0.88434,0.88434,0.88434,Misin01G026300.v7.1|Misin02G012800.v7.1|Misin05G014900.v7.1|Misin06G004500.v7.1
GO:0050794,regulation of cellular process,2063,32,41.08,88,0.88644,0.94582,1.00000,Misin01G316800.v7.1|Misin01G328300.v7.1|Misin02G121600.v7.1|Misin02G269500.v7.1|Misin02G364900.v7.1|Misin03G048300.v7.1|Misin04G255000.v7.1|Misin04G408300.v7.1|Misin05G337800.v7.1|Misin06G338800.v7.1|Misin07G411500.v7.1|Misin07G533800.v7.1|Misin08G160600.v7.1|Misin08G206600.v7.1|Misin08G317900.v7.1|Misin11G073600.v7.1|Misin11G144500.v7.1|Misin11G190000.v7.1|Misin12G147900.v7.1|Misin12G149800.v7.1|Misin12G278500.v7.1|Misin12G282800.v7.1|Misin13G071100.v7.1|Misin13G095200.v7.1|Misin13G125200.v7.1|Misin14G126900.v7.1|Misin14G145300.v7.1|Misin16G079400.v7.1|Misin17G212000.v7.1|Misin17G250500.v7.1|MisinT292700.v7.1|MisinT367100.v7.1
GO:0000003,reproduction,1511,24,30.09,78,0.89702,0.89702,0.89702,Misin01G019700.v7.1|Misin01G073200.v7.1|Misin01G076900.v7.1|Misin02G002400.v7.1|Misin02G162100.v7.1|Misin03G174800.v7.1|Misin04G185900.v7.1|Misin05G030000.v7.1|Misin06G153500.v7.1|Misin06G200500.v7.1|Misin07G112200.v7.1|Misin07G254700.v7.1|Misin07G478100.v7.1|Misin07G506800.v7.1|Misin08G290000.v7.1|Misin09G027400.v7.1|Misin09G174200.v7.1|Misin14G086000.v7.1|Misin15G107600.v7.1|Misin16G001700.v7.1|Misin16G103700.v7.1|Misin17G242400.v7.1|Misin18G085200.v7.1|MisinT292800.v7.1
GO:1901564,organonitrogen compound metabolic proces...,8043,146,160.15,79,0.90010,0.91769,1.00000,Misin01G019700.v7.1|Misin01G073200.v7.1|Misin01G082000.v7.1|Misin01G157000.v7.1|Misin01G172600.v7.1|Misin01G316300.v7.1|Misin01G328300.v7.1|Misin01G353300.v7.1|Misin01G373700.v7.1|Misin01G406200.v7.1|Misin01G503400.v7.1|Misin01G505300.v7.1|Misin01G507700.v7.1|Misin01G508800.v7.1|Misin02G002400.v7.1|Misin02G034300.v7.1|Misin02G092200.v7.1|Misin02G114500.v7.1|Misin02G121600.v7.1|Misin02G133000.v7.1|Misin02G163800.v7.1|Misin02G229100.v7.1|Misin02G232800.v7.1|Misin02G269500.v7.1|Misin02G341800.v7.1|Misin02G351600.v7.1|Misin02G360800.v7.1|Misin02G363800.v7.1|Misin02G413800.v7.1|Misin02G434500.v7.1|Misin02G453000.v7.1|Misin02G483100.v7.1|Misin02G497500.v7.1|Misin03G048300.v7.1|Misin03G141800.v7.1|Misin03G174800.v7.1|Misin03G181900.v7.1|Misin03G183100.v7.1|Misin03G183200.v7.1|Misin04G001000.v7.1|Misin04G162500.v7.1|Misin04G175900.v7.1|Misin04G185900.v7.1|Misin04G199600.v7.1|Misin04G200300.v7.1|Misin04G201600.v7.1|Misin04G233700.v7.1|Misin04G253900.v7.1|Misin04G287200.v7.1|Misin04G311100.v7.1|Misin05G029600.v7.1|Misin05G091800.v7.1|Misin05G176900.v7.1|Misin05G230100.v7.1|Misin05G230900.v7.1|Misin05G266700.v7.1|Misin05G338300.v7.1|Misin05G340800.v7.1|Misin05G361900.v7.1|Misin06G028000.v7.1|Misin06G037800.v7.1|Misin06G120800.v7.1|Misin06G157900.v7.1|Misin06G174200.v7.1|Misin06G185100.v7.1|Misin06G203900.v7.1|Misin06G204700.v7.1|Misin06G208600.v7.1|Misin06G215500.v7.1|Misin06G338800.v7.1|Misin06G368800.v7.1|Misin07G033100.v7.1|Misin07G052900.v7.1|Misin07G056700.v7.1|Misin07G064300.v7.1|Misin07G112200.v7.1|Misin07G286700.v7.1|Misin07G411500.v7.1|Misin07G431600.v7.1|Misin07G459800.v7.1|Misin07G499000.v7.1|Misin07G506800.v7.1|Misin07G533800.v7.1|Misin08G053500.v7.1|Misin08G054300.v7.1|Misin08G158500.v7.1|Misin08G160600.v7.1|Misin08G206600.v7.1|Misin08G217900.v7.1|Misin08G290000.v7.1|Misin08G303400.v7.1|Misin08G317900.v7.1|Misin08G324500.v7.1|Misin10G053600.v7.1|Misin10G168300.v7.1|Misin11G016000.v7.1|Misin11G045800.v7.1|Misin11G078500.v7.1|Misin11G097500.v7.1|Misin11G144500.v7.1|Misin11G206700.v7.1|Misin11G267500.v7.1|Misin12G016000.v7.1|Misin12G078900.v7.1|Misin12G107000.v7.1|Misin12G111300.v7.1|Misin12G147900.v7.1|Misin12G149800.v7.1|Misin13G105300.v7.1|Misin13G182800.v7.1|Misin14G007100.v7.1|Misin14G018500.v7.1|Misin14G045600.v7.1|Misin14G142800.v7.1|Misin14G145300.v7.1|Misin15G101000.v7.1|Misin16G038700.v7.1|Misin16G079200.v7.1|Misin16G088900.v7.1|Misin16G127700.v7.1|Misin16G215000.v7.1|Misin16G239400.v7.1|Misin16G241600.v7.1|Misin17G001900.v7.1|Misin17G036900.v7.1|Misin17G127600.v7.1|Misin17G170700.v7.1|Misin17G212000.v7.1|Misin17G242400.v7.1|Misin17G245600.v7.1|Misin17G249200.v7.1|Misin18G085200.v7.1|Misin18G109800.v7.1|Misin18G206400.v7.1|Misin18G234200.v7.1|Misin19G145700.v7.1|Misin19G191900.v7.1|Misin19G206600.v7.1|Misin19G228300.v7.1|Misin19G268100.v7.1|MisinT037300.v7.1|MisinT047100.v7.1|MisinT367100.v7.1|MisinT420000.v7.1|MisinT473800.v7.1|MisinT548100.v7.1
GO:0071705,nitrogen compound transport,1185,11,23.59,116,0.90623,0.99894,1.00000,Misin01G162800.v7.1|Misin01G378600.v7.1|Misin01G402100.v7.1|Misin02G414900.v7.1|Misin03G280600.v7.1|Misin05G260700.v7.1|Misin08G045700.v7.1|Misin14G142800.v7.1|Misin16G235800.v7.1|Misin17G250500.v7.1|Misin19G021900.v7.1
GO:0002376,immune system process,282,3,5.61,80,0.92157,0.92157,0.92157,Misin01G076900.v7.1|Misin06G153500.v7.1|MisinT243400.v7.1
GO:0051301,cell division,356,4,7.09,81,0.92601,0.92601,0.92601,Misin02G278200.v7.1|Misin02G439600.v7.1|Misin12G279500.v7.1|Misin18G085200.v7.1
