GO.ID,Term,Annotated,Significant,Expected,Rank in elim_fisher,weight_fisher,elim_fisher,weight01_fisher,genes
GO:0016887,ATPase activity,430,4,5.31,21,0.7789,0.7789,0.7789,Misin09G159600.v7.1|Misin11G157900.v7.1|Misin18G247100.v7.1|MisinT113100.v7.1
GO:0003677,DNA binding,3534,39,43.6,22,0.7927,0.7927,0.7927,Misin01G100300.v7.1|Misin01G427200.v7.1|Misin02G014900.v7.1|Misin02G467200.v7.1|Misin03G052400.v7.1|Misin03G101000.v7.1|Misin04G395900.v7.1|Misin05G289800.v7.1|Misin05G372400.v7.1|Misin06G380900.v7.1|Misin06G383500.v7.1|Misin07G062000.v7.1|Misin07G129000.v7.1|Misin07G216700.v7.1|Misin07G217200.v7.1|Misin08G059100.v7.1|Misin08G229600.v7.1|Misin09G159600.v7.1|Misin10G040300.v7.1|Misin10G162800.v7.1|Misin11G275600.v7.1|Misin13G166200.v7.1|Misin15G022400.v7.1|Misin16G004100.v7.1|Misin16G081700.v7.1|Misin16G174200.v7.1|Misin16G176500.v7.1|Misin16G214500.v7.1|Misin16G241900.v7.1|Misin17G211900.v7.1|Misin17G216300.v7.1|Misin17G241000.v7.1|Misin17G254800.v7.1|Misin18G213900.v7.1|Misin18G276200.v7.1|Misin19G257400.v7.1|MisinT036700.v7.1|MisinT302500.v7.1|MisinT370200.v7.1
GO:0008092,cytoskeletal protein binding,399,3,4.92,24,0.8718,0.8718,0.8718,Misin04G390800.v7.1|Misin11G157900.v7.1|MisinT113100.v7.1
GO:0004386,helicase activity,412,3,5.08,25,0.8852,0.8852,0.8852,Misin14G106700.v7.1|Misin16G174200.v7.1|MisinT223100.v7.1
GO:0008289,lipid binding,432,3,5.33,26,0.9034,0.9034,0.9034,Misin01G386500.v7.1|Misin02G377100.v7.1|MisinT036700.v7.1
GO:0016462,pyrophosphatase activity,1109,8,13.68,30,0.9142,0.9655,1.0000,Misin09G159600.v7.1|Misin11G157900.v7.1|Misin14G106700.v7.1|Misin16G174200.v7.1|Misin17G065700.v7.1|Misin18G247100.v7.1|MisinT113100.v7.1|MisinT223100.v7.1
GO:0016787,hydrolase activity,4731,51,58.37,23,0.9203,0.8695,1.0000,Misin01G424300.v7.1|Misin01G443100.v7.1|Misin02G069100.v7.1|Misin02G323700.v7.1|Misin02G348100.v7.1|Misin02G447300.v7.1|Misin02G513900.v7.1|Misin03G021600.v7.1|Misin03G069900.v7.1|Misin03G096500.v7.1|Misin03G212700.v7.1|Misin03G293900.v7.1|Misin04G000400.v7.1|Misin04G310300.v7.1|Misin04G380000.v7.1|Misin04G405400.v7.1|Misin05G056400.v7.1|Misin05G227800.v7.1|Misin05G303100.v7.1|Misin05G328800.v7.1|Misin06G200300.v7.1|Misin06G200400.v7.1|Misin06G289500.v7.1|Misin06G406000.v7.1|Misin07G391600.v7.1|Misin07G499600.v7.1|Misin08G052000.v7.1|Misin09G159600.v7.1|Misin09G184200.v7.1|Misin10G029400.v7.1|Misin10G179600.v7.1|Misin10G180200.v7.1|Misin11G111200.v7.1|Misin11G157900.v7.1|Misin11G259400.v7.1|Misin14G102700.v7.1|Misin14G106700.v7.1|Misin16G078300.v7.1|Misin16G174200.v7.1|Misin16G216900.v7.1|Misin17G065700.v7.1|Misin17G218100.v7.1|Misin18G002100.v7.1|Misin18G247100.v7.1|Misin19G037500.v7.1|MisinT113100.v7.1|MisinT219500.v7.1|MisinT223100.v7.1|MisinT302500.v7.1|MisinT316600.v7.1|MisinT428400.v7.1
GO:0016818,"hydrolase activity, acting on acid anhyd...",1109,8,13.68,31,0.9213,0.9655,1.0000,Misin09G159600.v7.1|Misin11G157900.v7.1|Misin14G106700.v7.1|Misin16G174200.v7.1|Misin17G065700.v7.1|Misin18G247100.v7.1|MisinT113100.v7.1|MisinT223100.v7.1
GO:0140110,transcription regulator activity,1091,7,13.46,36,0.9633,0.9822,1.0000,Misin01G475200.v7.1|Misin07G129000.v7.1|Misin15G022400.v7.1|Misin16G081700.v7.1|Misin16G214500.v7.1|Misin17G211900.v7.1|Misin17G216300.v7.1
GO:0016772,"transferase activity, transferring phosp...",4591,97,56.65,28,0.9637,0.9473,1.0000,Misin01G130100.v7.1|Misin01G157200.v7.1|Misin01G177900.v7.1|Misin01G198700.v7.1|Misin01G202900.v7.1|Misin01G383700.v7.1|Misin01G412200.v7.1|Misin01G427200.v7.1|Misin01G461900.v7.1|Misin01G499100.v7.1|Misin02G145500.v7.1|Misin02G419100.v7.1|Misin02G501300.v7.1|Misin03G011600.v7.1|Misin03G022700.v7.1|Misin03G237100.v7.1|Misin03G285000.v7.1|Misin03G287200.v7.1|Misin04G034400.v7.1|Misin04G072200.v7.1|Misin04G293900.v7.1|Misin04G310400.v7.1|Misin04G310600.v7.1|Misin04G405400.v7.1|Misin05G042900.v7.1|Misin05G046900.v7.1|Misin05G205600.v7.1|Misin05G208400.v7.1|Misin05G272400.v7.1|Misin06G085800.v7.1|Misin06G088600.v7.1|Misin06G088700.v7.1|Misin06G167400.v7.1|Misin06G221100.v7.1|Misin06G252000.v7.1|Misin06G359200.v7.1|Misin06G371600.v7.1|Misin07G225300.v7.1|Misin07G226500.v7.1|Misin07G226700.v7.1|Misin07G233100.v7.1|Misin07G402800.v7.1|Misin07G407200.v7.1|Misin07G415600.v7.1|Misin07G416000.v7.1|Misin07G416100.v7.1|Misin07G440500.v7.1|Misin08G048400.v7.1|Misin08G088000.v7.1|Misin08G200400.v7.1|Misin08G200600.v7.1|Misin08G203100.v7.1|Misin09G083700.v7.1|Misin09G086000.v7.1|Misin09G097700.v7.1|Misin09G159600.v7.1|Misin09G184300.v7.1|Misin10G042000.v7.1|Misin10G076600.v7.1|Misin10G076900.v7.1|Misin10G132600.v7.1|Misin10G162700.v7.1|Misin11G212200.v7.1|Misin11G254500.v7.1|Misin12G025100.v7.1|Misin12G161400.v7.1|Misin12G239200.v7.1|Misin13G013100.v7.1|Misin13G100200.v7.1|Misin13G127600.v7.1|Misin13G172900.v7.1|Misin14G074500.v7.1|Misin15G020800.v7.1|Misin15G028400.v7.1|Misin15G099600.v7.1|Misin16G186800.v7.1|Misin16G207000.v7.1|Misin16G249600.v7.1|Misin16G255400.v7.1|Misin17G195600.v7.1|Misin17G207200.v7.1|Misin18G033400.v7.1|Misin18G033500.v7.1|Misin18G164700.v7.1|Misin18G180000.v7.1|Misin19G027000.v7.1|Misin19G031000.v7.1|Misin19G058200.v7.1|Misin19G084900.v7.1|Misin19G168400.v7.1|Misin19G212800.v7.1|MisinT018000.v7.1|MisinT050600.v7.1|MisinT237600.v7.1|MisinT237700.v7.1|MisinT428400.v7.1|MisinT547900.v7.1
GO:0003924,GTPase activity,269,1,3.32,29,0.9650,0.9650,0.9650,Misin17G065700.v7.1
GO:0017111,nucleoside-triphosphatase activity,1109,8,13.68,32,0.9702,0.9655,1.0000,Misin09G159600.v7.1|Misin11G157900.v7.1|Misin14G106700.v7.1|Misin16G174200.v7.1|Misin17G065700.v7.1|Misin18G247100.v7.1|MisinT113100.v7.1|MisinT223100.v7.1
GO:0003700,DNA-binding transcription factor activit...,1091,7,13.46,37,0.9822,0.9822,0.9822,Misin01G475200.v7.1|Misin07G129000.v7.1|Misin15G022400.v7.1|Misin16G081700.v7.1|Misin16G214500.v7.1|Misin17G211900.v7.1|Misin17G216300.v7.1
GO:1901363,heterocyclic compound binding,5315,47,65.58,42,0.9834,0.9964,1.0000,Misin01G100300.v7.1|Misin01G157200.v7.1|Misin01G427200.v7.1|Misin02G014900.v7.1|Misin02G076500.v7.1|Misin02G134000.v7.1|Misin02G467200.v7.1|Misin02G470700.v7.1|Misin03G052400.v7.1|Misin03G101000.v7.1|Misin04G395900.v7.1|Misin05G289800.v7.1|Misin05G372400.v7.1|Misin06G380900.v7.1|Misin06G383500.v7.1|Misin07G062000.v7.1|Misin07G129000.v7.1|Misin07G200200.v7.1|Misin07G216700.v7.1|Misin07G217200.v7.1|Misin08G059100.v7.1|Misin08G229600.v7.1|Misin09G159600.v7.1|Misin10G040300.v7.1|Misin10G162800.v7.1|Misin10G186300.v7.1|Misin11G275600.v7.1|Misin13G166200.v7.1|Misin15G022400.v7.1|Misin16G004100.v7.1|Misin16G081700.v7.1|Misin16G174200.v7.1|Misin16G176500.v7.1|Misin16G214500.v7.1|Misin16G241900.v7.1|Misin17G211900.v7.1|Misin17G216300.v7.1|Misin17G241000.v7.1|Misin17G254800.v7.1|Misin18G213900.v7.1|Misin18G276200.v7.1|Misin19G257400.v7.1|MisinT036700.v7.1|MisinT223100.v7.1|MisinT302500.v7.1|MisinT370200.v7.1|MisinT383500.v7.1
GO:0097159,organic cyclic compound binding,5315,47,65.58,43,0.9834,0.9964,1.0000,Misin01G100300.v7.1|Misin01G157200.v7.1|Misin01G427200.v7.1|Misin02G014900.v7.1|Misin02G076500.v7.1|Misin02G134000.v7.1|Misin02G467200.v7.1|Misin02G470700.v7.1|Misin03G052400.v7.1|Misin03G101000.v7.1|Misin04G395900.v7.1|Misin05G289800.v7.1|Misin05G372400.v7.1|Misin06G380900.v7.1|Misin06G383500.v7.1|Misin07G062000.v7.1|Misin07G129000.v7.1|Misin07G200200.v7.1|Misin07G216700.v7.1|Misin07G217200.v7.1|Misin08G059100.v7.1|Misin08G229600.v7.1|Misin09G159600.v7.1|Misin10G040300.v7.1|Misin10G162800.v7.1|Misin10G186300.v7.1|Misin11G275600.v7.1|Misin13G166200.v7.1|Misin15G022400.v7.1|Misin16G004100.v7.1|Misin16G081700.v7.1|Misin16G174200.v7.1|Misin16G176500.v7.1|Misin16G214500.v7.1|Misin16G241900.v7.1|Misin17G211900.v7.1|Misin17G216300.v7.1|Misin17G241000.v7.1|Misin17G254800.v7.1|Misin18G213900.v7.1|Misin18G276200.v7.1|Misin19G257400.v7.1|MisinT036700.v7.1|MisinT223100.v7.1|MisinT302500.v7.1|MisinT370200.v7.1|MisinT383500.v7.1
GO:0098772,molecular function regulator,665,3,8.2,38,0.9837,0.9892,1.0000,Misin01G386500.v7.1|Misin02G377100.v7.1|MisinT316600.v7.1
GO:0016788,"hydrolase activity, acting on ester bond...",1059,9,13.07,27,0.9857,0.9082,1.0000,Misin01G443100.v7.1|Misin02G447300.v7.1|Misin04G405400.v7.1|Misin05G303100.v7.1|Misin07G391600.v7.1|Misin10G029400.v7.1|Misin14G102700.v7.1|Misin16G078300.v7.1|MisinT302500.v7.1
GO:0005488,binding,17656,228,217.85,34,0.9873,0.9689,1.0000,Misin01G014500.v7.1|Misin01G015900.v7.1|Misin01G042500.v7.1|Misin01G100300.v7.1|Misin01G114300.v7.1|Misin01G130100.v7.1|Misin01G157200.v7.1|Misin01G177900.v7.1|Misin01G198700.v7.1|Misin01G202900.v7.1|Misin01G226100.v7.1|Misin01G285800.v7.1|Misin01G296600.v7.1|Misin01G344200.v7.1|Misin01G383700.v7.1|Misin01G386500.v7.1|Misin01G399900.v7.1|Misin01G412200.v7.1|Misin01G416600.v7.1|Misin01G427200.v7.1|Misin01G443100.v7.1|Misin01G461900.v7.1|Misin01G499100.v7.1|Misin02G014900.v7.1|Misin02G076500.v7.1|Misin02G134000.v7.1|Misin02G145500.v7.1|Misin02G184600.v7.1|Misin02G237900.v7.1|Misin02G259800.v7.1|Misin02G290200.v7.1|Misin02G377100.v7.1|Misin02G419100.v7.1|Misin02G438500.v7.1|Misin02G447300.v7.1|Misin02G467200.v7.1|Misin02G470700.v7.1|Misin02G483800.v7.1|Misin02G501300.v7.1|Misin03G001600.v7.1|Misin03G009500.v7.1|Misin03G011600.v7.1|Misin03G022700.v7.1|Misin03G052400.v7.1|Misin03G067000.v7.1|Misin03G101000.v7.1|Misin03G237100.v7.1|Misin03G249800.v7.1|Misin03G285000.v7.1|Misin03G287200.v7.1|Misin04G034400.v7.1|Misin04G072200.v7.1|Misin04G188200.v7.1|Misin04G225400.v7.1|Misin04G285600.v7.1|Misin04G390800.v7.1|Misin04G395900.v7.1|Misin04G405400.v7.1|Misin05G046900.v7.1|Misin05G090900.v7.1|Misin05G205600.v7.1|Misin05G208400.v7.1|Misin05G272400.v7.1|Misin05G289800.v7.1|Misin05G303100.v7.1|Misin05G311100.v7.1|Misin05G372400.v7.1|Misin06G030000.v7.1|Misin06G053100.v7.1|Misin06G085800.v7.1|Misin06G088700.v7.1|Misin06G167400.v7.1|Misin06G221100.v7.1|Misin06G252000.v7.1|Misin06G284000.v7.1|Misin06G292400.v7.1|Misin06G334400.v7.1|Misin06G359200.v7.1|Misin06G371600.v7.1|Misin06G380900.v7.1|Misin06G383500.v7.1|Misin06G383600.v7.1|Misin07G062000.v7.1|Misin07G087100.v7.1|Misin07G089400.v7.1|Misin07G129000.v7.1|Misin07G147000.v7.1|Misin07G159000.v7.1|Misin07G200200.v7.1|Misin07G216700.v7.1|Misin07G217200.v7.1|Misin07G225300.v7.1|Misin07G226500.v7.1|Misin07G230900.v7.1|Misin07G233100.v7.1|Misin07G242100.v7.1|Misin07G295100.v7.1|Misin07G306900.v7.1|Misin07G386000.v7.1|Misin07G391600.v7.1|Misin07G407200.v7.1|Misin07G415600.v7.1|Misin07G416000.v7.1|Misin07G416100.v7.1|Misin07G453100.v7.1|Misin07G510900.v7.1|Misin07G525600.v7.1|Misin07G543400.v7.1|Misin08G048400.v7.1|Misin08G059100.v7.1|Misin08G076400.v7.1|Misin08G088300.v7.1|Misin08G181500.v7.1|Misin08G229600.v7.1|Misin08G264800.v7.1|Misin08G297000.v7.1|Misin08G307800.v7.1|Misin09G083700.v7.1|Misin09G097700.v7.1|Misin09G159600.v7.1|Misin09G184300.v7.1|Misin10G029400.v7.1|Misin10G040300.v7.1|Misin10G073200.v7.1|Misin10G076900.v7.1|Misin10G132600.v7.1|Misin10G142800.v7.1|Misin10G162800.v7.1|Misin10G179600.v7.1|Misin10G180200.v7.1|Misin10G186300.v7.1|Misin11G022700.v7.1|Misin11G157900.v7.1|Misin11G212200.v7.1|Misin11G275600.v7.1|Misin12G025100.v7.1|Misin12G061400.v7.1|Misin12G067900.v7.1|Misin12G103300.v7.1|Misin12G111700.v7.1|Misin12G112000.v7.1|Misin12G112200.v7.1|Misin12G112700.v7.1|Misin12G161400.v7.1|Misin12G239200.v7.1|Misin13G013100.v7.1|Misin13G100200.v7.1|Misin13G118900.v7.1|Misin13G127600.v7.1|Misin13G166200.v7.1|Misin13G172900.v7.1|Misin14G013800.v7.1|Misin14G074500.v7.1|Misin14G102700.v7.1|Misin14G103700.v7.1|Misin14G106700.v7.1|Misin15G020800.v7.1|Misin15G022400.v7.1|Misin15G028400.v7.1|Misin15G099600.v7.1|Misin15G171100.v7.1|Misin15G196200.v7.1|Misin16G004100.v7.1|Misin16G027000.v7.1|Misin16G033200.v7.1|Misin16G081700.v7.1|Misin16G174200.v7.1|Misin16G176500.v7.1|Misin16G186800.v7.1|Misin16G193600.v7.1|Misin16G207000.v7.1|Misin16G211500.v7.1|Misin16G214500.v7.1|Misin16G241900.v7.1|Misin16G249600.v7.1|Misin16G255400.v7.1|Misin17G031000.v7.1|Misin17G044200.v7.1|Misin17G065700.v7.1|Misin17G068500.v7.1|Misin17G159400.v7.1|Misin17G195600.v7.1|Misin17G203400.v7.1|Misin17G207200.v7.1|Misin17G211900.v7.1|Misin17G216300.v7.1|Misin17G241000.v7.1|Misin17G254800.v7.1|Misin18G008400.v7.1|Misin18G026500.v7.1|Misin18G033500.v7.1|Misin18G072700.v7.1|Misin18G160500.v7.1|Misin18G180000.v7.1|Misin18G213900.v7.1|Misin18G243900.v7.1|Misin18G247100.v7.1|Misin18G276200.v7.1|Misin19G031000.v7.1|Misin19G037500.v7.1|Misin19G058200.v7.1|Misin19G084900.v7.1|Misin19G117100.v7.1|Misin19G168400.v7.1|Misin19G181700.v7.1|Misin19G212800.v7.1|Misin19G248600.v7.1|Misin19G257400.v7.1|MisinT011200.v7.1|MisinT018000.v7.1|MisinT036700.v7.1|MisinT050600.v7.1|MisinT055500.v7.1|MisinT060900.v7.1|MisinT068300.v7.1|MisinT113100.v7.1|MisinT133600.v7.1|MisinT183900.v7.1|MisinT223100.v7.1|MisinT237600.v7.1|MisinT237700.v7.1|MisinT268100.v7.1|MisinT302500.v7.1|MisinT370200.v7.1|MisinT383500.v7.1|MisinT436300.v7.1|MisinT513900.v7.1|MisinT547900.v7.1
GO:0030234,enzyme regulator activity,665,3,8.2,39,0.9892,0.9892,0.9892,Misin01G386500.v7.1|Misin02G377100.v7.1|MisinT316600.v7.1
GO:0003735,structural constituent of ribosome,949,5,11.71,40,0.9917,0.9917,0.9917,Misin01G464000.v7.1|Misin02G457800.v7.1|Misin03G186000.v7.1|Misin08G128100.v7.1|Misin16G193600.v7.1
GO:0016779,nucleotidyltransferase activity,454,2,5.6,35,0.9950,0.9768,0.9768,Misin01G157200.v7.1|Misin01G427200.v7.1
GO:0003676,nucleic acid binding,5315,47,65.58,44,0.9980,0.9964,1.0000,Misin01G100300.v7.1|Misin01G157200.v7.1|Misin01G427200.v7.1|Misin02G014900.v7.1|Misin02G076500.v7.1|Misin02G134000.v7.1|Misin02G467200.v7.1|Misin02G470700.v7.1|Misin03G052400.v7.1|Misin03G101000.v7.1|Misin04G395900.v7.1|Misin05G289800.v7.1|Misin05G372400.v7.1|Misin06G380900.v7.1|Misin06G383500.v7.1|Misin07G062000.v7.1|Misin07G129000.v7.1|Misin07G200200.v7.1|Misin07G216700.v7.1|Misin07G217200.v7.1|Misin08G059100.v7.1|Misin08G229600.v7.1|Misin09G159600.v7.1|Misin10G040300.v7.1|Misin10G162800.v7.1|Misin10G186300.v7.1|Misin11G275600.v7.1|Misin13G166200.v7.1|Misin15G022400.v7.1|Misin16G004100.v7.1|Misin16G081700.v7.1|Misin16G174200.v7.1|Misin16G176500.v7.1|Misin16G214500.v7.1|Misin16G241900.v7.1|Misin17G211900.v7.1|Misin17G216300.v7.1|Misin17G241000.v7.1|Misin17G254800.v7.1|Misin18G213900.v7.1|Misin18G276200.v7.1|Misin19G257400.v7.1|MisinT036700.v7.1|MisinT223100.v7.1|MisinT302500.v7.1|MisinT370200.v7.1|MisinT383500.v7.1
GO:0019899,enzyme binding,504,1,6.22,46,0.9982,0.9982,0.9982,Misin04G188200.v7.1
GO:0005515,protein binding,1346,8,16.61,41,0.9993,0.9941,1.0000,Misin03G067000.v7.1|Misin04G188200.v7.1|Misin04G225400.v7.1|Misin04G390800.v7.1|Misin11G157900.v7.1|Misin12G103300.v7.1|Misin16G193600.v7.1|MisinT113100.v7.1
GO:0008168,methyltransferase activity,787,2,9.71,48,0.9994,0.9994,0.9994,Misin02G076500.v7.1|Misin07G200200.v7.1
GO:0005198,structural molecule activity,1139,5,14.05,47,0.9996,0.9985,1.0000,Misin01G464000.v7.1|Misin02G457800.v7.1|Misin03G186000.v7.1|Misin08G128100.v7.1|Misin16G193600.v7.1
GO:0003723,RNA binding,1894,9,23.37,50,1.0000,0.9998,0.9999,Misin01G157200.v7.1|Misin02G076500.v7.1|Misin02G134000.v7.1|Misin02G470700.v7.1|Misin07G200200.v7.1|Misin10G040300.v7.1|Misin10G186300.v7.1|MisinT223100.v7.1|MisinT383500.v7.1
GO:0004518,nuclease activity,451,1,5.56,45,1.0000,0.9964,0.9964,MisinT302500.v7.1
GO:0016741,"transferase activity, transferring one-c...",787,2,9.71,49,1.0000,0.9994,1.0000,Misin02G076500.v7.1|Misin07G200200.v7.1
