GO.ID,Term,Annotated,Significant,Expected,Rank in elim_fisher,weight_fisher,elim_fisher,weight01_fisher,genes
GO:0016772,"transferase activity, transferring phosp...",4591,238,119.87,37,1.000,0.999,1.000,Misin01G198700.v7.1|Misin01G213600.v7.1|Misin01G218800.v7.1|Misin01G230000.v7.1|Misin01G311600.v7.1|Misin01G344100.v7.1|Misin01G365700.v7.1|Misin01G412200.v7.1|Misin01G494400.v7.1|Misin01G499100.v7.1|Misin02G101100.v7.1|Misin02G133400.v7.1|Misin02G176000.v7.1|Misin02G200400.v7.1|Misin02G224200.v7.1|Misin02G260000.v7.1|Misin02G316300.v7.1|Misin02G324500.v7.1|Misin02G336200.v7.1|Misin02G396200.v7.1|Misin02G408000.v7.1|Misin02G419100.v7.1|Misin02G501300.v7.1|Misin03G020300.v7.1|Misin03G021500.v7.1|Misin03G022100.v7.1|Misin03G022700.v7.1|Misin03G025100.v7.1|Misin03G029300.v7.1|Misin03G140600.v7.1|Misin03G175300.v7.1|Misin03G284800.v7.1|Misin03G286100.v7.1|Misin03G287200.v7.1|Misin03G340200.v7.1|Misin03G340700.v7.1|Misin03G344400.v7.1|Misin04G033300.v7.1|Misin04G034400.v7.1|Misin04G034900.v7.1|Misin04G035200.v7.1|Misin04G072200.v7.1|Misin04G230800.v7.1|Misin04G307100.v7.1|Misin04G309100.v7.1|Misin04G344700.v7.1|Misin04G371800.v7.1|Misin04G372600.v7.1|Misin05G006200.v7.1|Misin05G029800.v7.1|Misin05G080200.v7.1|Misin05G080800.v7.1|Misin05G081700.v7.1|Misin05G092400.v7.1|Misin05G102400.v7.1|Misin05G172100.v7.1|Misin05G172400.v7.1|Misin05G205600.v7.1|Misin05G272200.v7.1|Misin05G272400.v7.1|Misin05G292900.v7.1|Misin05G295100.v7.1|Misin06G059100.v7.1|Misin06G085700.v7.1|Misin06G085800.v7.1|Misin06G166900.v7.1|Misin06G167100.v7.1|Misin06G167600.v7.1|Misin06G195400.v7.1|Misin06G226400.v7.1|Misin06G226800.v7.1|Misin06G252000.v7.1|Misin06G306900.v7.1|Misin06G344800.v7.1|Misin07G094600.v7.1|Misin07G136000.v7.1|Misin07G148400.v7.1|Misin07G175500.v7.1|Misin07G175600.v7.1|Misin07G225300.v7.1|Misin07G225400.v7.1|Misin07G226400.v7.1|Misin07G226500.v7.1|Misin07G226700.v7.1|Misin07G226900.v7.1|Misin07G227000.v7.1|Misin07G233000.v7.1|Misin07G233100.v7.1|Misin07G377800.v7.1|Misin07G401200.v7.1|Misin07G402000.v7.1|Misin07G402800.v7.1|Misin07G409500.v7.1|Misin07G415200.v7.1|Misin07G415300.v7.1|Misin07G416100.v7.1|Misin07G454200.v7.1|Misin07G532900.v7.1|Misin07G545000.v7.1|Misin08G010500.v7.1|Misin08G103100.v7.1|Misin08G176300.v7.1|Misin08G200400.v7.1|Misin08G200600.v7.1|Misin08G210500.v7.1|Misin08G210700.v7.1|Misin08G211000.v7.1|Misin09G030000.v7.1|Misin09G042300.v7.1|Misin09G048300.v7.1|Misin09G081100.v7.1|Misin09G097700.v7.1|Misin09G111100.v7.1|Misin09G165900.v7.1|Misin09G171200.v7.1|Misin09G184300.v7.1|Misin09G189800.v7.1|Misin10G046900.v7.1|Misin10G076900.v7.1|Misin10G132600.v7.1|Misin10G153900.v7.1|Misin10G154000.v7.1|Misin10G162700.v7.1|Misin10G162900.v7.1|Misin11G010100.v7.1|Misin11G053800.v7.1|Misin11G120800.v7.1|Misin11G153100.v7.1|Misin11G155800.v7.1|Misin11G176200.v7.1|Misin11G184100.v7.1|Misin11G204700.v7.1|Misin11G223300.v7.1|Misin11G224600.v7.1|Misin11G225300.v7.1|Misin11G246000.v7.1|Misin11G253400.v7.1|Misin11G254500.v7.1|Misin12G020900.v7.1|Misin12G025100.v7.1|Misin12G025900.v7.1|Misin12G042800.v7.1|Misin12G140400.v7.1|Misin12G161400.v7.1|Misin12G161700.v7.1|Misin12G192600.v7.1|Misin12G211300.v7.1|Misin12G211900.v7.1|Misin12G221600.v7.1|Misin12G238700.v7.1|Misin12G254100.v7.1|Misin12G260200.v7.1|Misin12G270800.v7.1|Misin13G002700.v7.1|Misin13G069000.v7.1|Misin13G187400.v7.1|Misin14G007400.v7.1|Misin14G010200.v7.1|Misin14G074500.v7.1|Misin14G113600.v7.1|Misin14G138900.v7.1|Misin14G143200.v7.1|Misin14G152900.v7.1|Misin14G161200.v7.1|Misin15G001400.v7.1|Misin15G006900.v7.1|Misin15G024500.v7.1|Misin15G027700.v7.1|Misin15G036900.v7.1|Misin15G038600.v7.1|Misin15G058500.v7.1|Misin15G091200.v7.1|Misin15G136800.v7.1|Misin16G135700.v7.1|Misin16G178200.v7.1|Misin16G186800.v7.1|Misin16G194600.v7.1|Misin17G003000.v7.1|Misin17G039800.v7.1|Misin17G053100.v7.1|Misin17G100600.v7.1|Misin17G136200.v7.1|Misin17G184200.v7.1|Misin17G187200.v7.1|Misin17G195600.v7.1|Misin17G208300.v7.1|Misin17G243300.v7.1|Misin17G262800.v7.1|Misin18G028200.v7.1|Misin18G029100.v7.1|Misin18G033400.v7.1|Misin18G033500.v7.1|Misin18G051300.v7.1|Misin18G082000.v7.1|Misin18G082100.v7.1|Misin18G134900.v7.1|Misin18G164700.v7.1|Misin18G170800.v7.1|Misin18G180000.v7.1|Misin18G243500.v7.1|Misin18G277200.v7.1|Misin19G027000.v7.1|Misin19G027100.v7.1|Misin19G051900.v7.1|Misin19G057100.v7.1|Misin19G057800.v7.1|Misin19G084900.v7.1|Misin19G102700.v7.1|Misin19G122000.v7.1|Misin19G131900.v7.1|Misin19G138600.v7.1|Misin19G159600.v7.1|Misin19G174100.v7.1|Misin19G248200.v7.1|Misin19G249000.v7.1|Misin19G258500.v7.1|MisinT026700.v7.1|MisinT064800.v7.1|MisinT073500.v7.1|MisinT107600.v7.1|MisinT135500.v7.1|MisinT156000.v7.1|MisinT227600.v7.1|MisinT237600.v7.1|MisinT237700.v7.1|MisinT291000.v7.1|MisinT348000.v7.1|MisinT351200.v7.1|MisinT371800.v7.1|MisinT378900.v7.1|MisinT403300.v7.1|MisinT437000.v7.1|MisinT476400.v7.1|MisinT477100.v7.1|MisinT477200.v7.1|MisinT477300.v7.1|MisinT513500.v7.1|MisinT580600.v7.1
GO:1901363,heterocyclic compound binding,5315,88,138.78,46,1.000,1.000,1.000,Misin01G124800.v7.1|Misin01G246900.v7.1|Misin01G249700.v7.1|Misin01G263500.v7.1|Misin01G279900.v7.1|Misin01G325900.v7.1|Misin01G344400.v7.1|Misin01G497900.v7.1|Misin01G506300.v7.1|Misin02G124000.v7.1|Misin02G234500.v7.1|Misin02G264700.v7.1|Misin02G289900.v7.1|Misin02G319800.v7.1|Misin02G406200.v7.1|Misin03G030100.v7.1|Misin03G166300.v7.1|Misin03G364500.v7.1|Misin04G043300.v7.1|Misin04G053200.v7.1|Misin04G159500.v7.1|Misin05G006200.v7.1|Misin05G143100.v7.1|Misin05G257300.v7.1|Misin05G279700.v7.1|Misin05G308400.v7.1|Misin05G372400.v7.1|Misin06G173600.v7.1|Misin06G199800.v7.1|Misin06G201700.v7.1|Misin06G350500.v7.1|Misin06G380900.v7.1|Misin07G026200.v7.1|Misin07G039700.v7.1|Misin07G045000.v7.1|Misin07G100000.v7.1|Misin07G127500.v7.1|Misin07G134600.v7.1|Misin07G134800.v7.1|Misin07G396900.v7.1|Misin07G437700.v7.1|Misin07G460900.v7.1|Misin07G495400.v7.1|Misin08G024700.v7.1|Misin08G189600.v7.1|Misin08G193600.v7.1|Misin08G221600.v7.1|Misin09G106000.v7.1|Misin09G118400.v7.1|Misin10G081400.v7.1|Misin10G186300.v7.1|Misin10G200900.v7.1|Misin11G246000.v7.1|Misin11G253400.v7.1|Misin11G275600.v7.1|Misin12G186800.v7.1|Misin12G221600.v7.1|Misin12G270800.v7.1|Misin13G008600.v7.1|Misin13G040800.v7.1|Misin13G056900.v7.1|Misin13G093000.v7.1|Misin13G116100.v7.1|Misin13G155400.v7.1|Misin13G166300.v7.1|Misin14G154700.v7.1|Misin15G168300.v7.1|Misin16G081700.v7.1|Misin16G101200.v7.1|Misin16G151000.v7.1|Misin16G179600.v7.1|Misin16G214500.v7.1|Misin17G179900.v7.1|Misin17G206100.v7.1|Misin17G210800.v7.1|Misin17G216300.v7.1|Misin18G159400.v7.1|Misin18G256000.v7.1|Misin18G276200.v7.1|Misin19G033600.v7.1|Misin19G085600.v7.1|Misin19G257400.v7.1|MisinT063000.v7.1|MisinT218700.v7.1|MisinT302500.v7.1|MisinT370200.v7.1|MisinT512900.v7.1|MisinT545200.v7.1
GO:0097159,organic cyclic compound binding,5315,88,138.78,47,1.000,1.000,1.000,Misin01G124800.v7.1|Misin01G246900.v7.1|Misin01G249700.v7.1|Misin01G263500.v7.1|Misin01G279900.v7.1|Misin01G325900.v7.1|Misin01G344400.v7.1|Misin01G497900.v7.1|Misin01G506300.v7.1|Misin02G124000.v7.1|Misin02G234500.v7.1|Misin02G264700.v7.1|Misin02G289900.v7.1|Misin02G319800.v7.1|Misin02G406200.v7.1|Misin03G030100.v7.1|Misin03G166300.v7.1|Misin03G364500.v7.1|Misin04G043300.v7.1|Misin04G053200.v7.1|Misin04G159500.v7.1|Misin05G006200.v7.1|Misin05G143100.v7.1|Misin05G257300.v7.1|Misin05G279700.v7.1|Misin05G308400.v7.1|Misin05G372400.v7.1|Misin06G173600.v7.1|Misin06G199800.v7.1|Misin06G201700.v7.1|Misin06G350500.v7.1|Misin06G380900.v7.1|Misin07G026200.v7.1|Misin07G039700.v7.1|Misin07G045000.v7.1|Misin07G100000.v7.1|Misin07G127500.v7.1|Misin07G134600.v7.1|Misin07G134800.v7.1|Misin07G396900.v7.1|Misin07G437700.v7.1|Misin07G460900.v7.1|Misin07G495400.v7.1|Misin08G024700.v7.1|Misin08G189600.v7.1|Misin08G193600.v7.1|Misin08G221600.v7.1|Misin09G106000.v7.1|Misin09G118400.v7.1|Misin10G081400.v7.1|Misin10G186300.v7.1|Misin10G200900.v7.1|Misin11G246000.v7.1|Misin11G253400.v7.1|Misin11G275600.v7.1|Misin12G186800.v7.1|Misin12G221600.v7.1|Misin12G270800.v7.1|Misin13G008600.v7.1|Misin13G040800.v7.1|Misin13G056900.v7.1|Misin13G093000.v7.1|Misin13G116100.v7.1|Misin13G155400.v7.1|Misin13G166300.v7.1|Misin14G154700.v7.1|Misin15G168300.v7.1|Misin16G081700.v7.1|Misin16G101200.v7.1|Misin16G151000.v7.1|Misin16G179600.v7.1|Misin16G214500.v7.1|Misin17G179900.v7.1|Misin17G206100.v7.1|Misin17G210800.v7.1|Misin17G216300.v7.1|Misin18G159400.v7.1|Misin18G256000.v7.1|Misin18G276200.v7.1|Misin19G033600.v7.1|Misin19G085600.v7.1|Misin19G257400.v7.1|MisinT063000.v7.1|MisinT218700.v7.1|MisinT302500.v7.1|MisinT370200.v7.1|MisinT512900.v7.1|MisinT545200.v7.1
GO:0016462,pyrophosphatase activity,1109,7,28.96,50,1.000,1.000,1.000,Misin02G336800.v7.1|Misin03G112300.v7.1|Misin04G331900.v7.1|Misin07G045000.v7.1|Misin07G437700.v7.1|Misin08G189600.v7.1|Misin18G159400.v7.1
GO:0005198,structural molecule activity,1139,12,29.74,42,1.000,1.000,0.397,Misin03G326000.v7.1|Misin04G043300.v7.1|Misin04G324400.v7.1|Misin04G331900.v7.1|Misin05G358900.v7.1|Misin09G031800.v7.1|Misin16G193600.v7.1|Misin16G223200.v7.1|Misin17G194800.v7.1|Misin18G159400.v7.1|MisinT078100.v7.1|MisinT304600.v7.1
GO:0005515,protein binding,1346,16,35.14,41,1.000,1.000,1.000,Misin01G076300.v7.1|Misin01G124800.v7.1|Misin02G124000.v7.1|Misin03G168300.v7.1|Misin04G305400.v7.1|Misin05G292000.v7.1|Misin05G358900.v7.1|Misin06G114000.v7.1|Misin07G250900.v7.1|Misin08G221600.v7.1|Misin12G254100.v7.1|Misin13G174700.v7.1|Misin14G011800.v7.1|Misin16G193600.v7.1|Misin17G194800.v7.1|Misin17G236500.v7.1
GO:0016887,ATPase activity,430,1,11.23,44,1.000,1.000,1.000,Misin02G336800.v7.1
GO:0016746,"transferase activity, transferring acyl ...",864,7,22.56,43,1.000,1.000,1.000,Misin01G184600.v7.1|Misin01G335300.v7.1|Misin01G478800.v7.1|Misin02G121000.v7.1|Misin02G219800.v7.1|Misin06G370900.v7.1|Misin15G096800.v7.1
GO:0003735,structural constituent of ribosome,949,6,24.78,45,1.000,1.000,1.000,Misin04G043300.v7.1|Misin05G358900.v7.1|Misin16G193600.v7.1|Misin16G223200.v7.1|Misin17G194800.v7.1|Misin18G159400.v7.1
GO:0003676,nucleic acid binding,5315,88,138.78,48,1.000,1.000,1.000,Misin01G124800.v7.1|Misin01G246900.v7.1|Misin01G249700.v7.1|Misin01G263500.v7.1|Misin01G279900.v7.1|Misin01G325900.v7.1|Misin01G344400.v7.1|Misin01G497900.v7.1|Misin01G506300.v7.1|Misin02G124000.v7.1|Misin02G234500.v7.1|Misin02G264700.v7.1|Misin02G289900.v7.1|Misin02G319800.v7.1|Misin02G406200.v7.1|Misin03G030100.v7.1|Misin03G166300.v7.1|Misin03G364500.v7.1|Misin04G043300.v7.1|Misin04G053200.v7.1|Misin04G159500.v7.1|Misin05G006200.v7.1|Misin05G143100.v7.1|Misin05G257300.v7.1|Misin05G279700.v7.1|Misin05G308400.v7.1|Misin05G372400.v7.1|Misin06G173600.v7.1|Misin06G199800.v7.1|Misin06G201700.v7.1|Misin06G350500.v7.1|Misin06G380900.v7.1|Misin07G026200.v7.1|Misin07G039700.v7.1|Misin07G045000.v7.1|Misin07G100000.v7.1|Misin07G127500.v7.1|Misin07G134600.v7.1|Misin07G134800.v7.1|Misin07G396900.v7.1|Misin07G437700.v7.1|Misin07G460900.v7.1|Misin07G495400.v7.1|Misin08G024700.v7.1|Misin08G189600.v7.1|Misin08G193600.v7.1|Misin08G221600.v7.1|Misin09G106000.v7.1|Misin09G118400.v7.1|Misin10G081400.v7.1|Misin10G186300.v7.1|Misin10G200900.v7.1|Misin11G246000.v7.1|Misin11G253400.v7.1|Misin11G275600.v7.1|Misin12G186800.v7.1|Misin12G221600.v7.1|Misin12G270800.v7.1|Misin13G008600.v7.1|Misin13G040800.v7.1|Misin13G056900.v7.1|Misin13G093000.v7.1|Misin13G116100.v7.1|Misin13G155400.v7.1|Misin13G166300.v7.1|Misin14G154700.v7.1|Misin15G168300.v7.1|Misin16G081700.v7.1|Misin16G101200.v7.1|Misin16G151000.v7.1|Misin16G179600.v7.1|Misin16G214500.v7.1|Misin17G179900.v7.1|Misin17G206100.v7.1|Misin17G210800.v7.1|Misin17G216300.v7.1|Misin18G159400.v7.1|Misin18G256000.v7.1|Misin18G276200.v7.1|Misin19G033600.v7.1|Misin19G085600.v7.1|Misin19G257400.v7.1|MisinT063000.v7.1|MisinT218700.v7.1|MisinT302500.v7.1|MisinT370200.v7.1|MisinT512900.v7.1|MisinT545200.v7.1
